"","unique_lt","annot_site_detected","alt_site_detected","riboseq_reads_detected"
"3173","b3182_3328963",FALSE,FALSE,FALSE
"3174","b3183_3331754",TRUE,FALSE,TRUE
"3175","b3184_3332735",TRUE,FALSE,TRUE
"3176","b3185_3333119",TRUE,FALSE,TRUE
"3177","b3186_3333451",FALSE,FALSE,TRUE
"3178","b3187_3333710",TRUE,FALSE,TRUE
"3179","b3188_3334909",TRUE,FALSE,TRUE
"3180","b3189_3336494",TRUE,FALSE,TRUE
"3181","b3190_3336803",TRUE,TRUE,TRUE
"3182","b3191_3337256",TRUE,FALSE,TRUE
"3183","b3192_3337891",TRUE,FALSE,TRUE
"3184","b3193_3338461",TRUE,TRUE,TRUE
"3185","b3194_3339248",FALSE,FALSE,TRUE
"3186","b3195_3340065",TRUE,FALSE,TRUE
"3187","b3196_3340275",FALSE,FALSE,TRUE
"3188","b3197_3341266",TRUE,FALSE,TRUE
"3189","b3198_3342273",TRUE,FALSE,TRUE
"3190","b3199_3342836",TRUE,FALSE,TRUE
"3191","b3200_3343380",FALSE,FALSE,TRUE
"3192","b3201_3343944",TRUE,FALSE,TRUE
"3193","b3202_3344717",TRUE,TRUE,TRUE
"3194","b3203_3346173",TRUE,FALSE,TRUE
"3195","b3204_3346578",TRUE,TRUE,TRUE
"3196","b3205_3347115",TRUE,TRUE,TRUE
"3197","b3206_3347966",TRUE,FALSE,TRUE
"3198","b3207_3348452",FALSE,TRUE,TRUE
"3199","b3208_3349809",FALSE,FALSE,FALSE
"3200","b3209_3350459",TRUE,FALSE,TRUE
"3201","b3210_3353025",TRUE,FALSE,TRUE
"3202","b3211_3354050",FALSE,FALSE,TRUE
"3203","b3212_3354725",FALSE,FALSE,TRUE
"3204","b3213_3359198",TRUE,FALSE,TRUE
"3205","b3214_3361176",TRUE,FALSE,TRUE
"3206","b3215_3362112",TRUE,TRUE,TRUE
"3207","b3216_3362807",TRUE,FALSE,TRUE
"3208","b4569_3365185",TRUE,TRUE,TRUE
"3209","b4569_3366751",FALSE,TRUE,TRUE
"3210","b3218_3366718",FALSE,FALSE,FALSE
"3211","b3219_3366926",TRUE,TRUE,TRUE
"3212","b3220_3367827",TRUE,FALSE,TRUE
"3213","b3221_3369478",TRUE,FALSE,TRUE
"3214","b3222_3370350",TRUE,FALSE,TRUE
"3215","b3223_3371036",FALSE,FALSE,TRUE
"3216","b3224_3372574",FALSE,FALSE,FALSE
"3217","b3225_3373576",TRUE,FALSE,TRUE
"3218","b3226_3374489",FALSE,TRUE,TRUE
"3219","b3227_3374869",TRUE,FALSE,TRUE
"3220","b3228_3376776",TRUE,FALSE,TRUE
"3221","b3229_3377420",TRUE,FALSE,TRUE
"3222","b3230_3378207",TRUE,FALSE,TRUE
"3223","b3231_3378651",TRUE,FALSE,TRUE
"3224","b3232_3379997",TRUE,FALSE,TRUE
"3225","b3233_3380191",TRUE,FALSE,TRUE
"3226","b3234_3380743",TRUE,FALSE,TRUE
"3227","b3235_3382200",FALSE,FALSE,TRUE
"3228","b3236_3384268",TRUE,FALSE,TRUE
"3229","b3237_3384703",FALSE,TRUE,TRUE
"3230","b3238_3385538",TRUE,FALSE,TRUE
"3231","b3239_3386129",TRUE,TRUE,TRUE
"3232","b3240_3388188",FALSE,FALSE,FALSE
"3233","b3241_3389126",TRUE,FALSE,TRUE
"3234","b3242_3389337",FALSE,FALSE,TRUE
"3235","b3243_3389520",TRUE,TRUE,TRUE
"3236","b3244_3392028",TRUE,FALSE,TRUE
"3237","b4472_3396258",TRUE,FALSE,TRUE
"3238","b3247_3397795",TRUE,TRUE,TRUE
"3239","b3248_3398378",FALSE,FALSE,TRUE
"3240","b3249_3398875",FALSE,TRUE,TRUE
"3241","b3250_3399978",FALSE,FALSE,TRUE
"3242","b3251_3401087",TRUE,FALSE,TRUE
"3243","b3252_3403332",TRUE,FALSE,TRUE
"3244","b3253_3403484",FALSE,FALSE,TRUE
"3245","b4697_3404495",TRUE,FALSE,TRUE
"3246","b4646_3404638",FALSE,FALSE,TRUE
"3247","b4646_3404732",FALSE,TRUE,TRUE
"3248","b3255_3405436",TRUE,FALSE,TRUE
"3249","b3256_3405917",FALSE,TRUE,TRUE
"3250","b3257_3407375",TRUE,FALSE,TRUE
"3251","b3258_3407607",FALSE,FALSE,TRUE
"3252","b3259_3409070",TRUE,FALSE,TRUE
"3253","b3260_3410280",FALSE,FALSE,TRUE
"3254","b3261_3411271",TRUE,FALSE,TRUE
"3255","b3262_3411653",TRUE,FALSE,TRUE
"3256","b3263_3412621",TRUE,FALSE,TRUE
"3257","b3264_3413465",FALSE,FALSE,FALSE
"3258","b3265_3413864",TRUE,FALSE,TRUE
"3259","b3266_3415033",TRUE,FALSE,TRUE
"3260","b3267_3418390",TRUE,FALSE,TRUE
"3261","b3268_3419042",TRUE,FALSE,TRUE
"3262","b3268_3419107",FALSE,FALSE,TRUE
"3263","b3269_3420134",FALSE,FALSE,TRUE
"3264","b3270_3421325",FALSE,FALSE,TRUE
"3265","b3271_3422436",FALSE,TRUE,TRUE
"3266","b3279_3429236",TRUE,FALSE,TRUE
"3267","b3280_3430023",TRUE,FALSE,TRUE
"3268","b3281_3430838",TRUE,TRUE,TRUE
"3269","b3282_3431415",TRUE,FALSE,TRUE
"3270","b3283_3431962",TRUE,TRUE,TRUE
"3271","b3284_3432464",TRUE,TRUE,TRUE
"3272","b4473_3433560",TRUE,FALSE,TRUE
"3273","b3287_3433690",TRUE,TRUE,TRUE
"3274","b3288_3434214",TRUE,FALSE,TRUE
"3275","b3289_3435207",FALSE,FALSE,TRUE
"3276","b3290_3436518",TRUE,FALSE,TRUE
"3277","b3291_3438024",TRUE,FALSE,TRUE
"3278","b4550_3438649",TRUE,FALSE,TRUE
"3279","b3292_3439130",TRUE,TRUE,TRUE
"3280","b3293_3439509",TRUE,FALSE,TRUE
"3281","b3294_3439999",TRUE,FALSE,TRUE
"3282","b3295_3441029",TRUE,FALSE,TRUE
"3283","b3296_3441675",TRUE,FALSE,TRUE
"3284","b3297_3442098",TRUE,FALSE,TRUE
"3285","b3298_3442471",TRUE,FALSE,TRUE
"3286","b3299_3442734",TRUE,TRUE,TRUE
"3287","b3300_3444097",TRUE,FALSE,TRUE
"3288","b3301_3444539",TRUE,TRUE,TRUE
"3289","b3302_3444722",TRUE,FALSE,TRUE
"3290","b3303_3445229",TRUE,FALSE,TRUE
"3291","b3304_3445597",TRUE,FALSE,TRUE
"3292","b3305_3446140",TRUE,FALSE,TRUE
"3293","b3306_3446545",TRUE,FALSE,TRUE
"3294","b3307_3446884",TRUE,FALSE,TRUE
"3295","b3308_3447438",TRUE,FALSE,TRUE
"3296","b3309_3447767",TRUE,FALSE,TRUE
"3297","b3310_3448149",TRUE,FALSE,TRUE
"3298","b3311_3448568",TRUE,FALSE,TRUE
"3299","b3312_3448759",TRUE,FALSE,TRUE
"3300","b3313_3449169",TRUE,FALSE,TRUE
"3301","b3314_3449883",TRUE,FALSE,TRUE
"3302","b3315_3450233",TRUE,FALSE,TRUE
"3303","b3316_3450526",TRUE,TRUE,TRUE
"3304","b3317_3451364",TRUE,FALSE,TRUE
"3305","b3318_3451684",TRUE,TRUE,TRUE
"3306","b3319_3452286",TRUE,FALSE,TRUE
"3307","b3320_3452926",TRUE,FALSE,TRUE
"3308","b3321_3453270",TRUE,TRUE,TRUE
"3309","b3322_3453927",FALSE,FALSE,TRUE
"3310","b3323_3455398",TRUE,FALSE,TRUE
"3311","b3324_3455578",FALSE,TRUE,TRUE
"3312","b3325_3456377",FALSE,FALSE,TRUE
"3313","b3326_3458339",FALSE,FALSE,FALSE
"3314","b3327_3459817",FALSE,FALSE,TRUE
"3315","b3328_3461023",TRUE,FALSE,TRUE
"3316","b3329_3461468",TRUE,FALSE,TRUE
"3317","b3330_3461974",FALSE,FALSE,TRUE
"3318","b3331_3462344",FALSE,TRUE,TRUE
"3319","b3332_3462924",FALSE,FALSE,FALSE
"3320","b3333_3463922",FALSE,FALSE,TRUE
"3321","b3334_3465082",TRUE,FALSE,TRUE
"3322","b3335_3465543",FALSE,FALSE,TRUE
"3323","b3336_3466725",TRUE,FALSE,TRUE
"3324","b3337_3466991",TRUE,FALSE,TRUE
"3325","b3338_3469853",TRUE,FALSE,TRUE
"3326","b3339_3471329",TRUE,FALSE,TRUE
"3327","b3340_3473514",FALSE,TRUE,TRUE
"3328","b3341_3474081",TRUE,FALSE,TRUE
"3329","b3342_3474552",TRUE,FALSE,TRUE
"3330","b3343_3474965",FALSE,FALSE,TRUE
"3331","b3344_3475332",FALSE,FALSE,TRUE
"3332","b3345_3475718",FALSE,FALSE,TRUE
"3333","b3346_3476440",FALSE,FALSE,TRUE
"3334","b3347_3477419",TRUE,FALSE,TRUE
"3335","b3348_3477640",TRUE,TRUE,TRUE
"3336","b3349_3478497",TRUE,FALSE,TRUE
"3337","b4551_3478792",TRUE,FALSE,TRUE
"3338","b3350_3480607",TRUE,FALSE,TRUE
"3339","b3351_3481161",TRUE,FALSE,TRUE
"3340","b3352_3481289",FALSE,FALSE,TRUE
"3341","b3353_3483202",FALSE,FALSE,FALSE
"3342","b3354_3484218",TRUE,FALSE,TRUE
"3343","b3355_3484490",TRUE,TRUE,TRUE
"3344","b3356_3485818",TRUE,FALSE,TRUE
"3345","b3357_3486120",TRUE,FALSE,TRUE
"3346","b3358_3486791",FALSE,FALSE,FALSE
"3347","b3359_3490180",TRUE,FALSE,TRUE
"3348","b3360_3490829",FALSE,TRUE,TRUE
"3349","b3361_3491463",FALSE,FALSE,TRUE
"3350","b3362_3491620",TRUE,FALSE,TRUE
"3351","b3363_3492297",TRUE,TRUE,TRUE
"3352","b3364_3492568",TRUE,FALSE,TRUE
"3353","b3365_3494011",TRUE,FALSE,TRUE
"3354","b3366_3496551",TRUE,FALSE,TRUE
"3355","b3367_3497003",TRUE,FALSE,TRUE
"3356","b3368_3497828",TRUE,FALSE,TRUE
"3357","b3369_3499448",TRUE,FALSE,TRUE
"3358","b3370_3499910",TRUE,FALSE,TRUE
"3359","b3371_3501268",TRUE,FALSE,TRUE
"3360","b4474_3502340",TRUE,FALSE,TRUE
"3361","b3374_3503167",FALSE,TRUE,TRUE
"3362","b3375_3504052",FALSE,TRUE,TRUE
"3363","b3376_3506020",FALSE,FALSE,TRUE
"3364","b3377_3507336",TRUE,FALSE,TRUE
"3365","b3378_3507701",TRUE,FALSE,TRUE
"3366","b3379_3508590",TRUE,FALSE,TRUE
"3367","b3380_3509813",TRUE,FALSE,TRUE
"3368","b3381_3510976",TRUE,FALSE,TRUE
"3369","b3382_3511422",TRUE,FALSE,TRUE
"3370","b3383_3512344",FALSE,TRUE,TRUE
"3371","b3384_3513638",TRUE,FALSE,TRUE
"3372","b3385_3514389",TRUE,FALSE,TRUE
"3373","b3386_3515059",TRUE,FALSE,TRUE
"3374","b3387_3515913",TRUE,FALSE,TRUE
"3375","b3388_3517306",TRUE,FALSE,TRUE
"3376","b3389_3518486",TRUE,FALSE,TRUE
"3377","b3390_3519064",TRUE,FALSE,TRUE
"3378","b3391_3520703",TRUE,FALSE,TRUE
"3379","b3392_3521019",FALSE,FALSE,TRUE
"3380","b3393_3521449",TRUE,FALSE,TRUE
"3381","b3394_3521972",FALSE,FALSE,FALSE
"3382","b3395_3522751",TRUE,TRUE,TRUE
"3383","b3396_3522871",TRUE,FALSE,TRUE
"3384","b3397_3526149",FALSE,FALSE,TRUE
"3385","b3398_3526469",TRUE,TRUE,TRUE
"3386","b3399_3528669",TRUE,TRUE,TRUE
"3387","b3400_3529348",FALSE,FALSE,TRUE
"3388","b3401_3529774",TRUE,FALSE,TRUE
"3389","b3402_3532439",TRUE,FALSE,TRUE
"3390","b3403_3532818",TRUE,FALSE,TRUE
"3391","b3404_3535868",FALSE,FALSE,FALSE
"3392","b3405_3536584",TRUE,FALSE,TRUE
"3393","b3406_3536812",TRUE,FALSE,TRUE
"3394","b3407_3537385",FALSE,FALSE,TRUE
"3395","b3408_3540163",TRUE,FALSE,TRUE
"3396","b3409_3540407",FALSE,FALSE,TRUE
"3397","b3410_3542728",FALSE,TRUE,TRUE
"3398","b3411_3543167",TRUE,TRUE,TRUE
"3399","b3412_3544844",TRUE,FALSE,TRUE
"3400","b3413_3544882",TRUE,FALSE,TRUE
"3401","b3414_3545624",FALSE,FALSE,TRUE
"3402","b3415_3546559",FALSE,FALSE,TRUE
"3403","b3416_3550070",FALSE,FALSE,TRUE
"3404","b3417_3552473",TRUE,FALSE,TRUE
"3405","b3418_3553085",FALSE,FALSE,FALSE
"3406","b4475_3556849",FALSE,FALSE,TRUE
"3407","b3421_3558079",TRUE,FALSE,TRUE
"3408","b3422_3558268",TRUE,FALSE,TRUE
"3409","b3423_3560605",TRUE,FALSE,TRUE
"3410","b3423_3560453",FALSE,FALSE,TRUE
"3411","b3424_3561452",TRUE,FALSE,TRUE
"3412","b3425_3561823",TRUE,FALSE,TRUE
"3413","b3426_3562013",TRUE,FALSE,TRUE
"3414","b3427_3564005",TRUE,TRUE,TRUE
"3415","b3428_3566581",FALSE,FALSE,TRUE
"3416","b3429_3568033",TRUE,FALSE,TRUE
"3417","b3430_3569328",TRUE,FALSE,TRUE
"3418","b3431_3571319",TRUE,FALSE,TRUE
"3419","b3432_3573502",TRUE,FALSE,TRUE
"3420","b3433_3574878",TRUE,FALSE,TRUE
"3421","b3434_3575071",TRUE,FALSE,TRUE
"3422","b4476_3577061",TRUE,FALSE,TRUE
"3423","b3437_3577592",TRUE,FALSE,TRUE
"3424","b3438_3578726",TRUE,TRUE,TRUE
"3425","b3439_3579645",TRUE,FALSE,TRUE
"3426","b3440_3580805",TRUE,FALSE,TRUE
"3427","b3441_3581138",TRUE,FALSE,TRUE
"3428","b3442_3581863",TRUE,FALSE,TRUE
"3429","b3443_3583038",FALSE,TRUE,TRUE
"3430","b3443_3584196",FALSE,TRUE,TRUE
"3431","b3444_3583483",FALSE,FALSE,FALSE
"3432","b3445_3583677",FALSE,FALSE,FALSE
"3433","b3446_3584759",FALSE,FALSE,TRUE
"3434","b3447_3586823",TRUE,FALSE,TRUE
"3435","b3448_3586943",TRUE,FALSE,TRUE
"3436","b3449_3588113",TRUE,FALSE,TRUE
"3437","b3450_3589180",FALSE,FALSE,TRUE
"3438","b3451_3590027",TRUE,FALSE,TRUE
"3439","b3452_3590911",FALSE,FALSE,TRUE
"3440","b3453_3592325",TRUE,FALSE,TRUE
"3441","b3454_3593437",TRUE,FALSE,TRUE
"3442","b3455_3594206",TRUE,FALSE,TRUE
"3443","b3456_3595480",FALSE,FALSE,TRUE
"3444","b3457_3596403",FALSE,FALSE,TRUE
"3445","b3458_3597560",TRUE,FALSE,TRUE
"3446","b3459_3597984",FALSE,FALSE,TRUE
"3447","b3460_3599658",TRUE,FALSE,TRUE
"3448","b3461_3600783",TRUE,FALSE,TRUE
"3449","b3462_3602086",TRUE,FALSE,TRUE
"3450","b3463_3602747",TRUE,FALSE,TRUE
"3451","b3464_3604243",TRUE,TRUE,TRUE
"3452","b3465_3604393",TRUE,FALSE,TRUE
"3453","b3466_3604979",TRUE,FALSE,TRUE
"3454","b3467_3605610",TRUE,FALSE,TRUE
"3455","b3468_3605751",FALSE,FALSE,TRUE
"3456","b3469_3606451",TRUE,FALSE,TRUE
"3457","b3470_3608996",TRUE,FALSE,TRUE
"3458","b3471_3609217",TRUE,FALSE,TRUE
"3459","b3472_3609955",TRUE,FALSE,TRUE
"3460","b3473_3611733",FALSE,FALSE,TRUE
"3461","b3474_3611865",TRUE,FALSE,TRUE
"3462","b3475_3612969",TRUE,FALSE,TRUE
"3463","b3476_3613667",FALSE,FALSE,TRUE
"3464","b3477_3615241",TRUE,FALSE,TRUE
"3465","b3478_3616182",TRUE,TRUE,TRUE
"3466","b3479_3617015",TRUE,FALSE,TRUE
"3467","b3480_3617776",TRUE,FALSE,TRUE
"3468","b3481_3618588",TRUE,TRUE,TRUE
"3469","b3482_3619192",TRUE,TRUE,TRUE
"3470","b3483_3623399",TRUE,TRUE,TRUE
"3471","b4552_3623887",TRUE,FALSE,TRUE
"3472","b3484_3624378",FALSE,FALSE,FALSE
"3473","b3485_3626803",TRUE,FALSE,TRUE
"3474","b3486_3629538",FALSE,FALSE,TRUE
"3475","b3487_3630602",TRUE,FALSE,TRUE
"3476","b3488_3632590",TRUE,TRUE,TRUE
"3477","b4660_3634458",TRUE,FALSE,TRUE
"3478","b4660_3633265",TRUE,TRUE,TRUE
"3479","b3491_3634841",TRUE,FALSE,TRUE
"3480","b3492_3637410",TRUE,FALSE,TRUE
"3481","b3493_3637642",TRUE,FALSE,TRUE
"3482","b3494_3639720",FALSE,FALSE,TRUE
"3483","b3495_3640111",TRUE,FALSE,TRUE
"3484","b3496_3640862",TRUE,FALSE,TRUE
"3485","b3497_3643132",TRUE,FALSE,TRUE
"3486","b3498_3645182",TRUE,FALSE,TRUE
"3487","b3499_3645385",TRUE,FALSE,TRUE
"3488","b3500_3646299",TRUE,FALSE,TRUE
"3489","b4613_3647788",TRUE,FALSE,TRUE
"3490","b3501_3648528",TRUE,TRUE,TRUE
"3491","b3502_3648935",TRUE,FALSE,TRUE
"3492","b3503_3650237",FALSE,FALSE,TRUE
"3493","b3504_3651291",TRUE,FALSE,TRUE
"3494","b3504_3653231",FALSE,FALSE,TRUE
"3495","b3505_3653198",FALSE,FALSE,FALSE
"3496","b3506_3653961",TRUE,FALSE,TRUE
"3497","b3507_3654683",TRUE,FALSE,TRUE
"3498","b3508_3655902",FALSE,FALSE,TRUE
"3499","b3509_3656292",TRUE,FALSE,TRUE
"3500","b3510_3656740",TRUE,FALSE,TRUE
"3501","b3511_3656995",TRUE,TRUE,TRUE
"3502","b3512_3658366",TRUE,FALSE,TRUE
"3503","b3513_3659232",TRUE,FALSE,TRUE
"3504","b3514_3660414",TRUE,FALSE,TRUE
"3505","b3515_3664618",TRUE,FALSE,TRUE
"3506","b3516_3665810",FALSE,FALSE,TRUE
"3507","b3517_3667580",TRUE,FALSE,TRUE
"3508","b3518_3669188",TRUE,FALSE,TRUE
"3509","b3519_3669592",TRUE,TRUE,TRUE
"3510","b3520_3671894",TRUE,FALSE,TRUE
"3511","b3521_3672414",TRUE,TRUE,TRUE
"3512","b3522_3673362",TRUE,FALSE,TRUE
"3513","b3523_3674786",TRUE,FALSE,TRUE
"3514","b3524_3678350",TRUE,FALSE,TRUE
"3515","b3525_3679187",TRUE,FALSE,TRUE
"3516","b3526_3679419",TRUE,FALSE,TRUE
"3517","b3527_3681940",TRUE,FALSE,TRUE
"3518","b3528_3683447",TRUE,FALSE,TRUE
"3519","b3529_3685618",FALSE,FALSE,TRUE
"3520","b3530_3689173",TRUE,TRUE,TRUE
"3521","b3531_3690261",TRUE,FALSE,TRUE
"3522","b3532_3692607",FALSE,TRUE,TRUE
"3523","b3533_3695236",FALSE,FALSE,TRUE
"3524","b3534_3695985",FALSE,FALSE,TRUE
"3525","b3535_3696185",TRUE,FALSE,TRUE
"3526","b3536_3696458",TRUE,FALSE,TRUE
"3527","b3537_3698026",TRUE,TRUE,TRUE
"3528","b3538_3698214",TRUE,FALSE,TRUE
"3529","b4453_3700087",TRUE,FALSE,TRUE
"3530","b3539_3700563",TRUE,FALSE,TRUE
"3531","b3540_3702868",TRUE,FALSE,TRUE
"3532","b3541_3703848",TRUE,FALSE,TRUE
"3533","b3542_3704761",TRUE,FALSE,TRUE
"3534","b3543_3705790",FALSE,FALSE,TRUE
"3535","b3544_3707705",TRUE,FALSE,TRUE
"3536","b3546_3710475",TRUE,TRUE,TRUE
"3537","b3547_3712007",TRUE,TRUE,TRUE
"3538","b3548_3712934",FALSE,FALSE,TRUE
"3539","b3549_3713092",TRUE,FALSE,TRUE
"3540","b3550_3713652",FALSE,FALSE,TRUE
"3541","b3551_3716394",TRUE,FALSE,TRUE
"3542","b3552_3716547",TRUE,FALSE,TRUE
"3543","b3553_3717310",TRUE,FALSE,TRUE
"3544","b3554_3719044",TRUE,FALSE,TRUE
"3545","b3555_3719478",TRUE,FALSE,TRUE
"3546","b3556_3720049",TRUE,TRUE,TRUE
"3547","b4647_3720632",FALSE,FALSE,TRUE
"3548","b4455_3720600",FALSE,FALSE,TRUE
"3549","b3557_3720680",FALSE,TRUE,TRUE
"3550","b3558_3721198",FALSE,FALSE,TRUE
"3551","b3559_3724397",TRUE,FALSE,TRUE
"3552","b3560_3725318",TRUE,FALSE,TRUE
"3553","b4553_3725712",TRUE,TRUE,TRUE
"3554","b3561_3725887",TRUE,FALSE,TRUE
"3555","b3562_3727361",TRUE,FALSE,TRUE
"3556","b3563_3727748",TRUE,FALSE,TRUE
"3557","b3564_3729371",TRUE,TRUE,TRUE
"3558","b3565_3730765",TRUE,TRUE,TRUE
"3559","b3566_3731131",TRUE,FALSE,TRUE
"3560","b3567_3732201",FALSE,TRUE,TRUE
"3561","b3568_3733720",TRUE,FALSE,TRUE
"3562","b3569_3734979",TRUE,FALSE,TRUE
"3563","b3570_3737177",TRUE,FALSE,TRUE
"3564","b3571_3737497",TRUE,FALSE,TRUE
"3565","b3572_3739705",FALSE,FALSE,TRUE
"3566","b3573_3741582",TRUE,FALSE,TRUE
"3567","b3574_3742532",TRUE,FALSE,TRUE
"3568","b3575_3742733",TRUE,FALSE,TRUE
"3569","b3576_3743743",TRUE,TRUE,TRUE
"3570","b3577_3744328",TRUE,TRUE,TRUE
"3571","b3578_3744804",FALSE,FALSE,TRUE
"3572","b3579_3746094",TRUE,FALSE,TRUE
"3573","b3580_3747084",FALSE,FALSE,TRUE
"3574","b3581_3748577",TRUE,FALSE,TRUE
"3575","b3582_3749232",TRUE,TRUE,TRUE
"3576","b3583_3750086",TRUE,FALSE,TRUE
"3577","b4648_3750914",FALSE,TRUE,TRUE
"3578","b4649_3750918",FALSE,TRUE,TRUE
"3579","b3584_3751868",TRUE,FALSE,TRUE
"3580","b3585_3751992",TRUE,FALSE,TRUE
"3581","b3586_3754099",TRUE,FALSE,TRUE
"3582","b3587_3754428",TRUE,FALSE,TRUE
"3583","b3588_3756511",TRUE,FALSE,TRUE
"3584","b3589_3757827",FALSE,FALSE,TRUE
"3585","b3590_3759861",TRUE,FALSE,TRUE
"3586","b3591_3761249",FALSE,TRUE,TRUE
"3587","b3592_3761955",TRUE,FALSE,TRUE
"3588","b3593_3762183",TRUE,TRUE,TRUE
"3589","b3594_3766337",TRUE,FALSE,TRUE
"3590","b3595_3767221",FALSE,FALSE,TRUE
"3591","b3596_3768177",TRUE,TRUE,TRUE
"3592","b4650_3768639",TRUE,FALSE,TRUE
"3593","b4651_3768892",FALSE,TRUE,TRUE
"3594","b4651_3768975",FALSE,TRUE,TRUE
"3595","b4615_3769345",TRUE,FALSE,TRUE
"3596","b4615_3769673",FALSE,TRUE,TRUE
"3597","b4652_3769948",FALSE,TRUE,TRUE
"3598","b4652_3770033",FALSE,FALSE,TRUE
"3599","b3597_3771379",TRUE,TRUE,TRUE
"3600","b3598_3771744",TRUE,FALSE,TRUE
"3601","b3599_3772281",TRUE,TRUE,TRUE
"3602","b3600_3774424",TRUE,FALSE,TRUE
"3603","b3601_3775572",FALSE,FALSE,TRUE
"3604","b4554_3776380",TRUE,FALSE,TRUE
"3605","b3602_3776665",TRUE,FALSE,TRUE
"3606","b3603_3777399",TRUE,FALSE,TRUE
"3607","b3604_3779054",TRUE,TRUE,TRUE
"3608","b3605_3779827",TRUE,TRUE,TRUE
"3609","b3606_3781215",TRUE,FALSE,TRUE
"3610","b3607_3782562",FALSE,FALSE,TRUE
"3611","b3608_3783661",TRUE,TRUE,TRUE
"3612","b3609_3784128",TRUE,FALSE,TRUE
"3613","b3610_3784442",FALSE,FALSE,TRUE
"3614","b3611_3785015",TRUE,TRUE,TRUE
"3615","b3612_3785260",TRUE,FALSE,TRUE
"3616","b3613_3786838",FALSE,FALSE,TRUE
"3617","b3614_3788101",TRUE,FALSE,TRUE
"3618","b3615_3790081",TRUE,FALSE,TRUE
"3619","b3616_3791345",TRUE,FALSE,TRUE
"3620","b3617_3792551",TRUE,TRUE,TRUE
"3621","b3618_3793683",FALSE,FALSE,TRUE
"3622","b3619_3793987",FALSE,TRUE,TRUE
"3623","b3620_3794929",FALSE,FALSE,TRUE
"3624","b3621_3795979",TRUE,FALSE,TRUE
"3625","b3622_3796948",TRUE,FALSE,TRUE
"3626","b3623_3799312",TRUE,FALSE,TRUE
"3627","b3624_3800196",TRUE,FALSE,TRUE
"3628","b3625_3800965",TRUE,TRUE,TRUE
"3629","b3626_3801999",TRUE,FALSE,TRUE
"3630","b3627_3803058",TRUE,TRUE,TRUE
"3631","b3628_3804137",TRUE,FALSE,TRUE
"3632","b3629_3805116",TRUE,TRUE,TRUE
"3633","b3630_3805950",TRUE,FALSE,TRUE
"3634","b3631_3807067",TRUE,TRUE,TRUE
"3635","b3632_3808098",TRUE,TRUE,TRUE
"3636","b3633_3808540",FALSE,FALSE,TRUE
"3637","b3634_3809825",TRUE,FALSE,TRUE
"3638","b3635_3811152",FALSE,FALSE,TRUE
"3639","b3636_3811417",TRUE,FALSE,TRUE
"3640","b3637_3811674",TRUE,FALSE,TRUE
"3641","b3638_3812559",TRUE,FALSE,TRUE
"3642","b3639_3812731",FALSE,FALSE,TRUE
"3643","b3640_3813932",TRUE,FALSE,TRUE
"3644","b3641_3814494",TRUE,FALSE,TRUE
"3645","b3642_3815768",FALSE,FALSE,TRUE
"3646","b3643_3816549",TRUE,TRUE,TRUE
"3647","b3643_3815881",FALSE,FALSE,TRUE
"3648","b3644_3816676",TRUE,FALSE,TRUE
"3649","b3645_3817760",TRUE,TRUE,TRUE
"3650","b3646_3818874",TRUE,FALSE,TRUE
"3651","b3647_3821170",TRUE,TRUE,TRUE
"3652","b3648_3821428",FALSE,FALSE,TRUE
"3653","b3649_3822106",TRUE,FALSE,TRUE
"3654","b3650_3822400",FALSE,FALSE,FALSE
"3655","b3651_3824515",TRUE,FALSE,TRUE
"3656","b3652_3825210",FALSE,FALSE,TRUE
"3657","b3653_3828665",TRUE,FALSE,TRUE
"3658","b3654_3828945",TRUE,TRUE,TRUE
"3659","b3655_3830457",TRUE,FALSE,TRUE
"3660","b3656_3834537",TRUE,FALSE,TRUE
"3661","b3657_3835929",TRUE,FALSE,TRUE
"3662","b4653_3836425",FALSE,TRUE,TRUE
"3663","b3659_3836953",TRUE,TRUE,TRUE
"3664","b3660_3838248",TRUE,FALSE,TRUE
"3665","b3661_3839993",TRUE,FALSE,TRUE
"3666","b4555_3840215",FALSE,FALSE,TRUE
"3667","b3662_3841739",TRUE,FALSE,TRUE
"3668","b3663_3842402",TRUE,TRUE,TRUE
"3669","b3664_3843789",TRUE,TRUE,TRUE
"3670","b3665_3843964",TRUE,TRUE,TRUE
"3671","b3666_3847167",TRUE,TRUE,TRUE
"3672","b3667_3848624",TRUE,FALSE,TRUE
"3673","b3668_3850136",FALSE,TRUE,TRUE
"3674","b3669_3850726",FALSE,FALSE,FALSE
"3675","b3670_3851092",TRUE,FALSE,TRUE
"3676","b3671_3852784",TRUE,FALSE,TRUE
"3677","b3672_3852988",FALSE,FALSE,TRUE
"3678","b4618_3853553",TRUE,FALSE,TRUE
"3679","b3673_3853922",TRUE,TRUE,TRUE
"3680","b3674_3855611",TRUE,TRUE,TRUE
"3681","b3675_3855970",FALSE,FALSE,TRUE
"3682","b3676_3856307",TRUE,FALSE,TRUE
"3683","b3677_3856415",TRUE,FALSE,TRUE
"3684","b3678_3858404",TRUE,FALSE,TRUE
"3685","b3679_3860116",TRUE,FALSE,TRUE
"3686","b3680_3860283",TRUE,TRUE,TRUE
"3687","b4556_3861987",TRUE,FALSE,TRUE
"3688","b3683_3863603",TRUE,TRUE,TRUE
"3689","b3684_3863899",FALSE,FALSE,TRUE
