name,TIS_type,min_DG,gene
seq_b2804,annotated,-6.43178,seq_b2804
seq_b2805,annotated,-4.467295,seq_b2805
seq_b2806,annotated,-1.85867,seq_b2806
seq_b2807,annotated,-1.85867,seq_b2807
seq_b2808,annotated,0,seq_b2808
seq_b2809,annotated,-3.60793,seq_b2809
seq_b2810,annotated,-7.41374,seq_b2810
seq_b2811,annotated,-2.70311,seq_b2811
seq_b2811_122,alternative,-1.8807,b2811
seq_b2812,annotated,-3.60793,seq_b2812
seq_b2812_21,alternative,-3.60793,b2812
seq_b2813,annotated,-0.359835,seq_b2813
seq_b2817,annotated,-3.60793,seq_b2817
seq_b2817_2,alternative,-0.832615000000001,b2817
seq_b2818,annotated,-3.60793,seq_b2818
seq_b2819,annotated,-10.928975,seq_b2819
seq_b2819_.3,alternative,-3.724597,b2819
seq_b2819_21,alternative,-10.928975,b2819
seq_b2820,annotated,-0.359835,seq_b2820
seq_b2820_22,alternative,-1.883825,b2820
seq_b2821,annotated,-3.60793,seq_b2821
seq_b2821_4,alternative,-3.60793,b2821
seq_b2822,annotated,-3.60793,seq_b2822
seq_b2823,annotated,-4.68222,seq_b2823
seq_b2824,annotated,-2.68108,seq_b2824
seq_b2825,annotated,-3.60793,seq_b2825
seq_b2826,annotated,0,seq_b2826
seq_b2827,annotated,-6.43178,seq_b2827
seq_b2827_134,alternative,0,b2827
seq_b2828,annotated,-3.52041,seq_b2828
seq_b2829,annotated,0,seq_b2829
seq_b2830,annotated,-3.60793,seq_b2830
seq_b2831,annotated,-0.784380000000001,seq_b2831
seq_b2832,annotated,-1.85867,seq_b2832
seq_b2833,annotated,-5.50463,seq_b2833
seq_b2834,annotated,-3.60823,seq_b2834
seq_b2835,annotated,-1.99672,seq_b2835
seq_b2836,annotated,-4.638425,seq_b2836
seq_b2836_11,alternative,-3.120075,b2836
seq_b2837,annotated,-0.784380000000001,seq_b2837
seq_b2838,annotated,-5.24147,seq_b2838
seq_b2839,annotated,-1.06957,seq_b2839
seq_b2840,annotated,-3.60793,seq_b2840
seq_b2840_25,alternative,-7.530775,b2840
seq_b2841,annotated,-3.60823,seq_b2841
seq_b2842,annotated,-0.784380000000001,seq_b2842
seq_b2843,annotated,-6.856025,seq_b2843
seq_b2844,annotated,-3.60793,seq_b2844
seq_b2845,annotated,0,seq_b2845
seq_b2846,annotated,-6.856025,seq_b2846
seq_b2847,annotated,-3.75846,seq_b2847
seq_b2847_8,alternative,0,b2847
seq_b2848,annotated,-3.60793,seq_b2848
seq_b2848_148,alternative,-1.8807,b2848
seq_b2849,annotated,-3.60793,seq_b2849
seq_b2849_148,alternative,0,b2849
seq_b2850,annotated,0,seq_b2850
seq_b2850_10,alternative,-0.359835,b2850
seq_b2850_86,alternative,-0.806410000000001,b2850
seq_b2850_87,alternative,-0.806410000000001,b2850
seq_b2850_90,alternative,-3.60793,b2850
seq_b2851,annotated,-7.530775,seq_b2851
seq_b2851_100,alternative,-3.22379,b2851
seq_b2852,annotated,-3.60793,seq_b2852
seq_b2853,annotated,-3.60793,seq_b2853
seq_b2854,annotated,0,seq_b2854
seq_b2854_118,alternative,-3.60823,b2854
seq_b2854_147,alternative,0,b2854
seq_b2854_40,alternative,-0.784380000000001,b2854
seq_b2854_75,alternative,0,b2854
seq_b2856,annotated,-2.68108,seq_b2856
seq_b2856_25,alternative,-3.656465,b2856
seq_b2856_30,alternative,-3.656465,b2856
seq_b2856_32,alternative,-3.656465,b2856
seq_b2858,annotated,0,seq_b2858
seq_b2858_7,alternative,0,b2858
seq_b2859,annotated,-2.833755,seq_b2859
seq_b2859_114,alternative,-0.784380000000001,b2859
seq_b2859_82,alternative,-0.359835,b2859
seq_b2860,annotated,-2.70311,seq_b2860
seq_b2861,annotated,-5.24147,seq_b2861
seq_b2863,annotated,-3.095715,seq_b2863
seq_b2865,annotated,-6.43178,seq_b2865
seq_b2865_58,alternative,-1.8807,b2865
seq_b2866,annotated,-1.9320600000000001,seq_b2866
seq_b2866_145,alternative,-0.806410000000001,b2866
seq_b2866_78,alternative,0,b2866
seq_b2866_91,alternative,-0.832615000000001,b2866
seq_b2867,annotated,-5.50463,seq_b2867
seq_b2867_2,alternative,-4.21907,b2867
seq_b2868,annotated,-8.9057,seq_b2868
seq_b2868_44,alternative,0,b2868
seq_b2869,annotated,-2.70311,seq_b2869
seq_b2870,annotated,-2.729315,seq_b2870
seq_b2870_111,alternative,-4.5947,b2870
seq_b2870_30,alternative,0,b2870
seq_b2871,annotated,-3.60793,seq_b2871
seq_b2872,annotated,-5.24147,seq_b2872
seq_b2873,annotated,-5.24147,seq_b2873
seq_b2874,annotated,-6.43178,seq_b2874
seq_b2874_8,alternative,0,b2874
seq_b2875,annotated,-3.60793,seq_b2875
seq_b2876,annotated,-3.60793,seq_b2876
seq_b2877,annotated,-2.70311,seq_b2877
seq_b2877_78,alternative,-4.467295,b2877
seq_b2878,annotated,-4.68222,seq_b2878
seq_b2879,annotated,-11.203565,seq_b2879
seq_b2879_.6,alternative,-1.85867,b2879
seq_b2880,annotated,-3.60823,seq_b2880
seq_b2881,annotated,-9.679875,seq_b2881
seq_b2881_.2,alternative,-1.85867,b2881
seq_b2882,annotated,-4.59019,seq_b2882
seq_b2883,annotated,-4.59019,seq_b2883
seq_b2886,annotated,-0.784380000000001,seq_b2886
seq_b2886_119,alternative,-4.59019,b2886
seq_b2887,annotated,-4.21907,seq_b2887
seq_b2888,annotated,-3.60793,seq_b2888
seq_b2889,annotated,-0.359835,seq_b2889
seq_b2889_3,alternative,-1.883825,b2889
seq_b2890,annotated,-6.43178,seq_b2890
seq_b2891,annotated,-6.08185,seq_b2891
seq_b2892,annotated,0,seq_b2892
seq_b2893,annotated,-3.656465,seq_b2893
seq_b2893_10,alternative,-3.656465,b2893
seq_b2894,annotated,-2.833755,seq_b2894
seq_b2895,annotated,-0.359835,seq_b2895
seq_b2895_141,alternative,-1.06957,b2895
seq_b2896,annotated,-3.656465,seq_b2896
seq_b2897,annotated,-3.60823,seq_b2897
seq_b2898,annotated,-2.68108,seq_b2898
seq_b2899,annotated,-3.60793,seq_b2899
seq_b2900,annotated,-3.60823,seq_b2900
seq_b2901,annotated,-1.61228,seq_b2901
seq_b2901_21,alternative,-5.24147,b2901
seq_b2902,annotated,-1.99672,seq_b2902
seq_b2903,annotated,-3.60823,seq_b2903
seq_b2903_11,alternative,-3.60823,b2903
seq_b2904,annotated,-5.24147,seq_b2904
seq_b2905,annotated,-5.50463,seq_b2905
seq_b2906,annotated,-4.707225,seq_b2906
seq_b2907,annotated,-0.806410000000001,seq_b2907
seq_b2908,annotated,-3.60793,seq_b2908
seq_b2909,annotated,0,seq_b2909
seq_b2909_127,alternative,-2.729315,b2909
seq_b2909_128,alternative,-2.729315,b2909
seq_b2910,annotated,-3.60823,seq_b2910
seq_b2912,annotated,0,seq_b2912
seq_b2913,annotated,-2.68108,seq_b2913
seq_b2913_144,alternative,-0.784380000000001,b2913
seq_b2913_45,alternative,-5.24147,b2913
seq_b2914,annotated,-0.784380000000001,seq_b2914
seq_b2914_25,alternative,0,b2914
seq_b2915,annotated,0,seq_b2915
seq_b2915_94,alternative,0,b2915
seq_b2916,annotated,-3.60793,seq_b2916
seq_b2917,annotated,-3.60793,seq_b2917
seq_b2918,annotated,0,seq_b2918
seq_b2919,annotated,-4.707225,seq_b2919
seq_b2920,annotated,-4.59019,seq_b2920
seq_b2921,annotated,-8.52126,seq_b2921
seq_b2921_38,alternative,0,b2921
seq_b2922,annotated,-3.60793,seq_b2922
seq_b2923,annotated,-3.095715,seq_b2923
seq_b2924,annotated,-4.707225,seq_b2924
seq_b2925,annotated,-2.68108,seq_b2925
seq_b2926,annotated,-5.50463,seq_b2926
seq_b2927,annotated,-3.60793,seq_b2927
seq_b2928,annotated,-4.707225,seq_b2928
seq_b2928_83,alternative,-0.359835,b2928
seq_b2929,annotated,-2.936165,seq_b2929
seq_b2930,annotated,-6.856025,seq_b2930
seq_b2933,annotated,-2.68108,seq_b2933
seq_b2934,annotated,-2.68108,seq_b2934
seq_b2935,annotated,-5.24147,seq_b2935
seq_b2936,annotated,-1.99672,seq_b2936
seq_b2936_33,alternative,0,b2936
seq_b2937,annotated,-4.59019,seq_b2937
seq_b2938,annotated,-3.60793,seq_b2938
seq_b2938_94,alternative,-6.856025,b2938
seq_b2939,annotated,-0.272315000000003,seq_b2939
seq_b2940,annotated,-0.359835,seq_b2940
seq_b2942,annotated,-1.9320600000000001,seq_b2942
seq_b2943,annotated,-9.563855,seq_b2943
seq_b2944,annotated,0,seq_b2944
seq_b2945,annotated,-3.60793,seq_b2945
seq_b2946,annotated,-1.06957,seq_b2946
seq_b2947,annotated,-3.60793,seq_b2947
seq_b2948,annotated,-1.06957,seq_b2948
seq_b2949,annotated,-5.474525,seq_b2949
seq_b2950,annotated,-5.50463,seq_b2950
seq_b2950_23,alternative,-5.50463,b2950
seq_b2951,annotated,-1.99672,seq_b2951
seq_b2952,annotated,-4.707225,seq_b2952
seq_b2953,annotated,-5.41711,seq_b2953
seq_b2954,annotated,-0.784380000000001,seq_b2954
seq_b2955,annotated,-2.70311,seq_b2955
seq_b2956,annotated,-3.60793,seq_b2956
seq_b2956_27,alternative,-1.9320600000000001,b2956
seq_b2957,annotated,-12.41241,seq_b2957
seq_b2958,annotated,-5.943625,seq_b2958
seq_b2958_28,alternative,-1.06957,b2958
seq_b2959,annotated,-4.68222,seq_b2959
seq_b2960,annotated,0,seq_b2960
seq_b2961,annotated,-1.883825,seq_b2961
seq_b2962,annotated,-5.50463,seq_b2962
seq_b2962_11,alternative,-0.359835,b2962
seq_b2963,annotated,-3.095715,seq_b2963
seq_b2964,annotated,-6.43178,seq_b2964
seq_b2965,annotated,-0.832615000000001,seq_b2965
seq_b2966,annotated,-3.60823,seq_b2966
seq_b2968,annotated,-9.679875,seq_b2968
seq_b2969,annotated,0,seq_b2969
seq_b2970,annotated,0,seq_b2970
seq_b2971,annotated,-0.359835,seq_b2971
seq_b2971_51,alternative,-7.930315,b2971
seq_b2972,annotated,0,seq_b2972
seq_b2972_61,alternative,0,b2972
seq_b2975,annotated,-0.359835,seq_b2975
seq_b2975_45,alternative,-2.70311,b2975
seq_b2976,annotated,-6.04734,seq_b2976
seq_b2977,annotated,-4.707225,seq_b2977
seq_b2979,annotated,0,seq_b2979
seq_b2980,annotated,-3.60793,seq_b2980
seq_b2981,annotated,0,seq_b2981
seq_b2981_149,alternative,-4.730455,b2981
seq_b2982,annotated,0,seq_b2982
seq_b2983,annotated,-0.784380000000001,seq_b2983
seq_b2984,annotated,-4.730455,seq_b2984
seq_b2985,annotated,-0.832615000000001,seq_b2985
seq_b2985_76,alternative,-0.272315000000003,b2985
seq_b2986,annotated,-2.68108,seq_b2986
seq_b2987,annotated,-0.806410000000001,seq_b2987
seq_b2988,annotated,-0.784380000000001,seq_b2988
seq_b2989,annotated,-0.784380000000001,seq_b2989
seq_b2990,annotated,-3.60793,seq_b2990
seq_b2991,annotated,-4.59019,seq_b2991
seq_b2992,annotated,-6.856025,seq_b2992
seq_b2993,annotated,-1.883825,seq_b2993
seq_b2994,annotated,-3.60793,seq_b2994
seq_b2995,annotated,-9.295435,seq_b2995
seq_b2996,annotated,-5.273165,seq_b2996
seq_b2997,annotated,-3.095715,seq_b2997
seq_b2998,annotated,-3.60793,seq_b2998
seq_b3001,annotated,-7.076855,seq_b3001
seq_b3002,annotated,-4.707225,seq_b3002
seq_b3003,annotated,-3.60793,seq_b3003
seq_b3005,annotated,-2.68108,seq_b3005
seq_b3006,annotated,-5.24147,seq_b3006
seq_b3008,annotated,-4.707225,seq_b3008
seq_b3008_47,alternative,0,b3008
seq_b3008_48,alternative,0,b3008
seq_b3009,annotated,-3.60823,seq_b3009
seq_b3010,annotated,-1.61228,seq_b3010
seq_b3010_79,alternative,0,b3010
seq_b3011,annotated,-3.60793,seq_b3011
seq_b3012,annotated,-9.679875,seq_b3012
seq_b3013,annotated,-3.60793,seq_b3013
seq_b3014,annotated,-3.656465,seq_b3014
seq_b3017,annotated,-5.24147,seq_b3017
seq_b3018,annotated,-4.68222,seq_b3018
seq_b3018_127,alternative,-3.52041,b3018
seq_b3019,annotated,-7.530775,seq_b3019
seq_b3020,annotated,-4.707225,seq_b3020
seq_b3021,annotated,-3.60793,seq_b3021
seq_b3021_146,alternative,-0.272315000000003,b3021
seq_b3021_147,alternative,-0.272315000000003,b3021
seq_b3022,annotated,-6.856025,seq_b3022
seq_b3023,annotated,-6.856025,seq_b3023
seq_b3023_33,alternative,0,b3023
seq_b3024,annotated,-4.638425,seq_b3024
seq_b3025,annotated,-4.21907,seq_b3025
seq_b3025_24,alternative,-4.21907,b3025
seq_b3025_43,alternative,0,b3025
seq_b3026,annotated,-0.918485,seq_b3026
seq_b3026_137,alternative,-1.06957,b3026
seq_b3027,annotated,-0.359835,seq_b3027
seq_b3028,annotated,-3.60793,seq_b3028
seq_b3029,annotated,-4.59019,seq_b3029
seq_b3030,annotated,0,seq_b3030
seq_b3030_33,alternative,0,b3030
seq_b3030_38,alternative,0,b3030
seq_b3031,annotated,-0.784380000000001,seq_b3031
seq_b3032,annotated,-2.68108,seq_b3032
seq_b3032_27,alternative,-1.99672,b3032
seq_b3032_47,alternative,0,b3032
seq_b3033,annotated,-6.20621,seq_b3033
seq_b3033_2,alternative,-0.247160000000001,b3033
seq_b3034,annotated,-3.75846,seq_b3034
seq_b3034_58,alternative,-0.806410000000001,b3034
seq_b3035,annotated,-4.707225,seq_b3035
seq_b3037,annotated,-2.914135,seq_b3037
seq_b3038,annotated,-5.180155,seq_b3038
seq_b3039,annotated,-2.68108,seq_b3039
seq_b3040,annotated,-4.59019,seq_b3040
seq_b3041,annotated,-3.75846,seq_b3041
seq_b3042,annotated,-3.656465,seq_b3042
seq_b3043,annotated,-4.707225,seq_b3043
seq_b3043_100,alternative,-0.784380000000001,b3043
seq_b3044,annotated,-5.24147,seq_b3044
seq_b3045,annotated,-2.70311,seq_b3045
seq_b3046,annotated,-2.833755,seq_b3046
seq_b3046_85,alternative,0,b3046
seq_b3047,annotated,-2.68108,seq_b3047
seq_b3048,annotated,-0.359835,seq_b3048
seq_b3048_114,alternative,-7.076855,b3048
seq_b3048_115,alternative,-7.076855,b3048
seq_b3049,annotated,-8.752725,seq_b3049
seq_b3049_8,alternative,-1.61228,b3049
seq_b3050,annotated,-5.24147,seq_b3050
seq_b3050_2,alternative,-1.9320600000000001,b3050
seq_b3051,annotated,-3.60823,seq_b3051
seq_b3052,annotated,-3.60793,seq_b3052
seq_b3052_61,alternative,-4.59019,b3052
seq_b3052_67,alternative,-4.59019,b3052
seq_b3053,annotated,-2.68108,seq_b3053
seq_b3054,annotated,0,seq_b3054
seq_b3055,annotated,0,seq_b3055
seq_b3056,annotated,-4.21907,seq_b3056
seq_b3057,annotated,-3.724597,seq_b3057
seq_b3058,annotated,-2.68108,seq_b3058
seq_b3059,annotated,-1.99672,seq_b3059
seq_b3060,annotated,-1.06957,seq_b3060
seq_b3061,annotated,-5.24147,seq_b3061
seq_b3061_3,alternative,0,b3061
seq_b3062,annotated,-3.60793,seq_b3062
seq_b3063,annotated,-0.784380000000001,seq_b3063
seq_b3064,annotated,-3.60793,seq_b3064
seq_b3065,annotated,-3.60793,seq_b3065
seq_b3066,annotated,-2.833755,seq_b3066
seq_b3067,annotated,-5.41711,seq_b3067
seq_b3067_4,alternative,-1.06957,b3067
seq_b3068,annotated,-5.474525,seq_b3068
seq_b3070,annotated,-0.784380000000001,seq_b3070
seq_b3071,annotated,-6.856025,seq_b3071
seq_b3072,annotated,-2.68108,seq_b3072
seq_b3073,annotated,-3.60793,seq_b3073
seq_b3074,annotated,-9.679875,seq_b3074
seq_b3075,annotated,-1.06957,seq_b3075
seq_b3076,annotated,-6.856025,seq_b3076
seq_b3077,annotated,-0.359835,seq_b3077
seq_b3078,annotated,-3.60793,seq_b3078
seq_b3079,annotated,-2.70311,seq_b3079
seq_b3080,annotated,-2.914135,seq_b3080
seq_b3081,annotated,-2.70311,seq_b3081
seq_b3082,annotated,-5.657605,seq_b3082
seq_b3082_34,alternative,0,b3082
seq_b3083,annotated,-1.06957,seq_b3083
seq_b3084,annotated,-7.930315,seq_b3084
seq_b3085,annotated,-4.5947,seq_b3085
seq_b3086,annotated,-2.68108,seq_b3086
seq_b3087,annotated,-5.24147,seq_b3087
seq_b3088,annotated,-3.60823,seq_b3088
seq_b3089,annotated,-2.68108,seq_b3089
seq_b3090,annotated,-2.68108,seq_b3090
seq_b3091,annotated,-4.467295,seq_b3091
seq_b3091_3,alternative,0,b3091
seq_b3092,annotated,-6.43178,seq_b3092
seq_b3093,annotated,-3.60793,seq_b3093
seq_b3094,annotated,-5.24147,seq_b3094
seq_b3094_3,alternative,-2.729315,b3094
seq_b3095,annotated,-4.707225,seq_b3095
seq_b3096,annotated,-6.08185,seq_b3096
seq_b3097,annotated,-2.70311,seq_b3097
seq_b3097_124,alternative,-3.60793,b3097
seq_b3098,annotated,-5.24147,seq_b3098
seq_b3099,annotated,0,seq_b3099
seq_b3100,annotated,-10.661835,seq_b3100
seq_b3101,annotated,-9.56698,seq_b3101
seq_b3101_2,alternative,-3.60793,b3101
seq_b3102,annotated,-10.928975,seq_b3102
seq_b3103,annotated,-3.60793,seq_b3103
seq_b3104,annotated,-4.21907,seq_b3104
seq_b3104_8,alternative,0,b3104
seq_b3105,annotated,-0.359835,seq_b3105
seq_b3106,annotated,-3.60793,seq_b3106
seq_b3107,annotated,-3.60793,seq_b3107
seq_b3107_8,alternative,-3.19372,b3107
seq_b3110,annotated,-0.359835,seq_b3110
seq_b3113,annotated,-8.752725,seq_b3113
seq_b3114,annotated,-0.359835,seq_b3114
seq_b3115,annotated,-2.68108,seq_b3115
seq_b3116,annotated,-5.50463,seq_b3116
seq_b3117,annotated,-3.60793,seq_b3117
seq_b3118,annotated,-0.784380000000001,seq_b3118
seq_b3118_148,alternative,0,b3118
seq_b3119,annotated,-0.359835,seq_b3119
seq_b3119_111,alternative,-5.24147,b3119
seq_b3119_112,alternative,-5.24147,b3119
seq_b3120,annotated,-0.784380000000001,seq_b3120
seq_b3121,annotated,-2.68108,seq_b3121
seq_b3121_52,alternative,-0.918485,b3121
seq_b3124,annotated,-3.52041,seq_b3124
seq_b3124_112,alternative,-3.656465,b3124
seq_b3124_144,alternative,0,b3124
seq_b3125,annotated,-0.359835,seq_b3125
seq_b3125_10,alternative,-0.359835,b3125
seq_b3126,annotated,-0.784380000000001,seq_b3126
seq_b3127,annotated,-3.60793,seq_b3127
seq_b3128,annotated,-5.24147,seq_b3128
seq_b3129,annotated,-2.68108,seq_b3129
seq_b3130,annotated,-0.806410000000001,seq_b3130
seq_b3130_124,alternative,-3.656465,b3130
seq_b3131,annotated,-2.68108,seq_b3131
seq_b3132,annotated,-6.43178,seq_b3132
seq_b3133,annotated,-6.43178,seq_b3133
seq_b3134,annotated,-7.04262,seq_b3134
seq_b3135,annotated,-0.272315000000003,seq_b3135
seq_b3136,annotated,-2.68108,seq_b3136
seq_b3137,annotated,-5.50463,seq_b3137
seq_b3138,annotated,-5.50463,seq_b3138
seq_b3139,annotated,-3.60793,seq_b3139
seq_b3140,annotated,-5.50463,seq_b3140
seq_b3141,annotated,0,seq_b3141
seq_b3141_69,alternative,-4.707225,b3141
seq_b3142,annotated,-2.68108,seq_b3142
seq_b3143,annotated,-0.784380000000001,seq_b3143
seq_b3144,annotated,-0.784380000000001,seq_b3144
seq_b3145,annotated,-2.68108,seq_b3145
seq_b3145_138,alternative,0,b3145
seq_b3145_140,alternative,-3.52041,b3145
seq_b3146,annotated,-1.06957,seq_b3146
seq_b3147,annotated,-2.70311,seq_b3147
seq_b3148,annotated,-3.60823,seq_b3148
seq_b3149,annotated,-2.68108,seq_b3149
seq_b3150,annotated,-3.60793,seq_b3150
seq_b3151,annotated,-6.7566,seq_b3151
seq_b3151_106,alternative,0,b3151
seq_b3152,annotated,-3.60793,seq_b3152
seq_b3153,annotated,-9.679875,seq_b3153
seq_b3154,annotated,-0.359835,seq_b3154
seq_b3155,annotated,0,seq_b3155
seq_b3156,annotated,-0.784380000000001,seq_b3156
seq_b3156_10,alternative,0,b3156
seq_b3156_144,alternative,-0.806410000000001,b3156
seq_b3157,annotated,-4.638425,seq_b3157
seq_b3158,annotated,-3.60823,seq_b3158
seq_b3159,annotated,-1.883825,seq_b3159
seq_b3160,annotated,-1.883825,seq_b3160
seq_b3160_6,alternative,0,b3160
seq_b3161,annotated,-5.24147,seq_b3161
seq_b3162,annotated,-3.60793,seq_b3162
seq_b3163,annotated,-4.638425,seq_b3163
seq_b3164,annotated,-2.68108,seq_b3164
seq_b3165,annotated,-5.24147,seq_b3165
seq_b3165_4,alternative,-0.247160000000001,b3165
seq_b3166,annotated,-8.752725,seq_b3166
seq_b3167,annotated,-3.60793,seq_b3167
seq_b3168,annotated,-3.60823,seq_b3168
seq_b3168_23,alternative,-3.60823,b3168
seq_b3169,annotated,-3.60793,seq_b3169
seq_b3170,annotated,-7.71539,seq_b3170
seq_b3170_35,alternative,-0.359835,b3170
seq_b3172,annotated,-1.9320600000000001,seq_b3172
seq_b3173,annotated,-2.70311,seq_b3173
seq_b3173_73,alternative,-0.918485,b3173
seq_b3175,annotated,-3.60823,seq_b3175
seq_b3176,annotated,-3.60823,seq_b3176
seq_b3177,annotated,-4.21907,seq_b3177
seq_b3178,annotated,-0.359835,seq_b3178
seq_b3178_5,alternative,-3.60793,b3178
seq_b3179,annotated,-3.656465,seq_b3179
seq_b3180,annotated,0,seq_b3180
seq_b3181,annotated,-3.60793,seq_b3181
seq_b3182,annotated,0,seq_b3182
seq_b3183,annotated,-3.60793,seq_b3183
seq_b3184,annotated,-4.75546,seq_b3184
seq_b3185,annotated,-6.04734,seq_b3185
seq_b3186,annotated,-3.60793,seq_b3186
seq_b3187,annotated,0,seq_b3187
seq_b3188,annotated,-6.43178,seq_b3188
seq_b3189,annotated,-0.359835,seq_b3189
seq_b3189_23,alternative,-1.06957,b3189
seq_b3190,annotated,0,seq_b3190
seq_b3190_33,alternative,-2.70311,b3190
seq_b3191,annotated,-2.70311,seq_b3191
seq_b3192,annotated,-3.60793,seq_b3192
seq_b3193,annotated,-4.75546,seq_b3193
seq_b3193_31,alternative,0,b3193
seq_b3193_8,alternative,-1.9320600000000001,b3193
seq_b3194,annotated,-4.638425,seq_b3194
seq_b3194_30,alternative,0,b3194
seq_b3195,annotated,-1.85867,seq_b3195
seq_b3196,annotated,-2.68108,seq_b3196
seq_b3197,annotated,-2.70311,seq_b3197
seq_b3198,annotated,-2.68108,seq_b3198
seq_b3199,annotated,-1.85867,seq_b3199
seq_b3200,annotated,-0.784380000000001,seq_b3200
seq_b3201,annotated,-1.85867,seq_b3201
seq_b3202,annotated,-3.60793,seq_b3202
seq_b3202_10,alternative,-3.60793,b3202
seq_b3203,annotated,-3.60823,seq_b3203
seq_b3204,annotated,-0.784380000000001,seq_b3204
seq_b3204_26,alternative,-1.9320600000000001,b3204
seq_b3205,annotated,-6.04734,seq_b3205
seq_b3205_25,alternative,0,b3205
seq_b3206,annotated,-2.70311,seq_b3206
seq_b3207,annotated,-3.60793,seq_b3207
seq_b3207_150,alternative,-6.18426,b3207
seq_b3208,annotated,-2.914135,seq_b3208
seq_b3209,annotated,-2.68108,seq_b3209
seq_b3210,annotated,-4.707225,seq_b3210
seq_b3211,annotated,0,seq_b3211
seq_b3212,annotated,-10.1548,seq_b3212
seq_b3213,annotated,-3.724597,seq_b3213
seq_b3214,annotated,-2.68108,seq_b3214
seq_b3215,annotated,-4.59019,seq_b3215
seq_b3215_11,alternative,-4.59019,b3215
seq_b3216,annotated,-5.24147,seq_b3216
seq_b3218,annotated,0,seq_b3218
seq_b3219,annotated,-16.405775,seq_b3219
seq_b3219_21,alternative,-16.405775,b3219
seq_b3220,annotated,-3.120075,seq_b3220
seq_b3221,annotated,-3.60793,seq_b3221
seq_b3222,annotated,-0.784380000000001,seq_b3222
seq_b3223,annotated,-3.656465,seq_b3223
seq_b3224,annotated,-3.60793,seq_b3224
seq_b3225,annotated,-3.60793,seq_b3225
seq_b3226,annotated,0,seq_b3226
seq_b3226_24,alternative,-0.832615000000001,b3226
seq_b3227,annotated,-3.60793,seq_b3227
seq_b3228,annotated,-3.60793,seq_b3228
seq_b3229,annotated,-8.489565,seq_b3229
seq_b3230,annotated,-2.729315,seq_b3230
seq_b3231,annotated,-1.8807,seq_b3231
seq_b3232,annotated,-4.707225,seq_b3232
seq_b3233,annotated,-3.60793,seq_b3233
seq_b3234,annotated,-4.707225,seq_b3234
seq_b3235,annotated,0,seq_b3235
seq_b3236,annotated,-4.59019,seq_b3236
seq_b3237,annotated,-0.832615000000001,seq_b3237
seq_b3237_114,alternative,-0.247160000000001,b3237
seq_b3238,annotated,-3.60793,seq_b3238
seq_b3239,annotated,-5.180155,seq_b3239
seq_b3239_71,alternative,-8.752725,b3239
seq_b3240,annotated,-0.918485,seq_b3240
seq_b3241,annotated,-3.60793,seq_b3241
seq_b3242,annotated,-0.784380000000001,seq_b3242
seq_b3243,annotated,-0.359835,seq_b3243
seq_b3243_135,alternative,0,b3243
seq_b3243_140,alternative,-1.99672,b3243
seq_b3244,annotated,-0.359835,seq_b3244
seq_b3247,annotated,-4.21907,seq_b3247
seq_b3247_100,alternative,-3.60823,b3247
seq_b3248,annotated,-1.883825,seq_b3248
seq_b3249,annotated,-7.930315,seq_b3249
