name,TIS_type,min_DG,locus_tag,new_TIS_type
seq_b2030_8,shuffled annotated,0,b2030,annotated but not recovered in data
seq_b2030_9,shuffled annotated,0,b2030,annotated but not recovered in data
seq_b2032,annotated,-0.359835,b2032,annotated but not recovered in data
seq_b2032_0,shuffled alternative,-3.60793,b2032,alternative but no annotated found
seq_b2032_0,shuffled annotated,-0.359835,b2032,annotated but not recovered in data
seq_b2032_1,shuffled alternative,-2.70311,b2032,alternative but no annotated found
seq_b2032_1,shuffled annotated,0,b2032,annotated but not recovered in data
seq_b2032_115,alternative,0,b2032,alternative but no annotated found
seq_b2032_2,shuffled alternative,-1.126985,b2032,alternative but no annotated found
seq_b2032_2,shuffled annotated,0,b2032,annotated but not recovered in data
seq_b2032_3,shuffled alternative,-0.806410000000001,b2032,alternative but no annotated found
seq_b2032_3,shuffled annotated,0,b2032,annotated but not recovered in data
seq_b2032_4,shuffled alternative,0,b2032,alternative but no annotated found
seq_b2032_4,shuffled annotated,0,b2032,annotated but not recovered in data
seq_b2032_5,shuffled alternative,-0.784380000000001,b2032,alternative but no annotated found
seq_b2032_5,shuffled annotated,0,b2032,annotated but not recovered in data
seq_b2032_6,shuffled alternative,-0.784380000000001,b2032,alternative but no annotated found
seq_b2032_6,shuffled annotated,0,b2032,annotated but not recovered in data
seq_b2032_7,shuffled alternative,0,b2032,alternative but no annotated found
seq_b2032_7,shuffled annotated,-0.359835,b2032,annotated but not recovered in data
seq_b2032_8,shuffled alternative,-2.70311,b2032,alternative but no annotated found
seq_b2032_8,shuffled annotated,0,b2032,annotated but not recovered in data
seq_b2032_9,shuffled alternative,0,b2032,alternative but no annotated found
seq_b2032_9,shuffled annotated,0,b2032,annotated but not recovered in data
seq_b2033,annotated,-3.60793,b2033,annotated + recovered in data
seq_b2033_0,shuffled alternative,-2.68108,b2033,alternative + annotated found
seq_b2033_0,shuffled annotated,-6.639565,b2033,annotated + recovered in data
seq_b2033_1,shuffled alternative,-1.19807,b2033,alternative + annotated found
seq_b2033_1,shuffled annotated,-5.50463,b2033,annotated + recovered in data
seq_b2033_2,shuffled alternative,-1.9320600000000001,b2033,alternative + annotated found
seq_b2033_2,shuffled annotated,-9.56698,b2033,annotated + recovered in data
seq_b2033_3,shuffled alternative,-4.5947,b2033,alternative + annotated found
seq_b2033_3,shuffled annotated,-6.856025,b2033,annotated + recovered in data
seq_b2033_4,shuffled alternative,-5.41711,b2033,alternative + annotated found
seq_b2033_4,shuffled annotated,-9.679875,b2033,annotated + recovered in data
seq_b2033_5,shuffled alternative,-1.8807,b2033,alternative + annotated found
seq_b2033_5,shuffled annotated,-2.70311,b2033,annotated + recovered in data
seq_b2033_6,shuffled alternative,-3.478875,b2033,alternative + annotated found
seq_b2033_6,shuffled annotated,-8.489565,b2033,annotated + recovered in data
seq_b2033_7,shuffled alternative,-0.784380000000001,b2033,alternative + annotated found
seq_b2033_7,shuffled annotated,-4.638425,b2033,annotated + recovered in data
seq_b2033_73,alternative,-0.375775000000001,b2033,alternative + annotated found
seq_b2033_8,shuffled alternative,-3.60793,b2033,alternative + annotated found
seq_b2033_8,shuffled annotated,-3.52041,b2033,annotated + recovered in data
seq_b2033_9,shuffled alternative,-3.60793,b2033,alternative + annotated found
seq_b2033_9,shuffled annotated,-2.68108,b2033,annotated + recovered in data
seq_b2034,annotated,0,b2034,annotated but not recovered in data
seq_b2034_0,shuffled alternative,0,b2034,alternative but no annotated found
seq_b2034_0,shuffled annotated,-0.784380000000001,b2034,annotated but not recovered in data
seq_b2034_1,shuffled alternative,0,b2034,alternative but no annotated found
seq_b2034_1,shuffled annotated,-1.06957,b2034,annotated but not recovered in data
seq_b2034_2,shuffled alternative,0,b2034,alternative but no annotated found
seq_b2034_2,shuffled annotated,-1.06957,b2034,annotated but not recovered in data
seq_b2034_3,shuffled alternative,0,b2034,alternative but no annotated found
seq_b2034_3,shuffled annotated,-0.784380000000001,b2034,annotated but not recovered in data
seq_b2034_4,shuffled alternative,0,b2034,alternative but no annotated found
seq_b2034_4,shuffled annotated,-1.06957,b2034,annotated but not recovered in data
seq_b2034_5,shuffled alternative,0,b2034,alternative but no annotated found
seq_b2034_5,shuffled annotated,-4.59019,b2034,annotated but not recovered in data
seq_b2034_52,alternative,0,b2034,alternative but no annotated found
seq_b2034_6,shuffled alternative,0,b2034,alternative but no annotated found
seq_b2034_6,shuffled annotated,-3.60793,b2034,annotated but not recovered in data
seq_b2034_7,shuffled alternative,0,b2034,alternative but no annotated found
seq_b2034_7,shuffled annotated,-3.60823,b2034,annotated but not recovered in data
seq_b2034_8,shuffled alternative,-0.359835,b2034,alternative but no annotated found
seq_b2034_8,shuffled annotated,-3.60823,b2034,annotated but not recovered in data
seq_b2034_9,shuffled alternative,0,b2034,alternative but no annotated found
seq_b2034_9,shuffled annotated,-0.784380000000001,b2034,annotated but not recovered in data
seq_b2035,annotated,-1.06957,b2035,annotated but not recovered in data
seq_b2035_0,shuffled alternative,-4.21907,b2035,alternative but no annotated found
seq_b2035_0,shuffled annotated,-1.06957,b2035,annotated but not recovered in data
seq_b2035_1,shuffled alternative,-1.85867,b2035,alternative but no annotated found
seq_b2035_1,shuffled annotated,-1.06957,b2035,annotated but not recovered in data
seq_b2035_2,alternative,-1.883825,b2035,alternative but no annotated found
seq_b2035_2,shuffled alternative,-1.85867,b2035,alternative but no annotated found
seq_b2035_2,shuffled annotated,-0.359835,b2035,annotated but not recovered in data
seq_b2035_25,alternative,-1.06957,b2035,alternative but no annotated found
seq_b2035_3,shuffled alternative,-2.70311,b2035,alternative but no annotated found
seq_b2035_3,shuffled annotated,-1.99672,b2035,annotated but not recovered in data
seq_b2035_4,shuffled alternative,-4.75546,b2035,alternative but no annotated found
seq_b2035_4,shuffled annotated,0,b2035,annotated but not recovered in data
seq_b2035_5,shuffled alternative,-1.85867,b2035,alternative but no annotated found
seq_b2035_5,shuffled annotated,-1.06957,b2035,annotated but not recovered in data
seq_b2035_6,shuffled alternative,0,b2035,alternative but no annotated found
seq_b2035_6,shuffled annotated,-1.06957,b2035,annotated but not recovered in data
seq_b2035_7,shuffled alternative,-3.60823,b2035,alternative but no annotated found
seq_b2035_7,shuffled annotated,0,b2035,annotated but not recovered in data
seq_b2035_8,shuffled alternative,-3.656465,b2035,alternative but no annotated found
seq_b2035_8,shuffled annotated,0,b2035,annotated but not recovered in data
seq_b2035_9,shuffled alternative,-3.095715,b2035,alternative but no annotated found
seq_b2035_9,shuffled annotated,0,b2035,annotated but not recovered in data
seq_b2036,annotated,-5.50463,b2036,annotated + recovered in data
seq_b2036_0,shuffled alternative,-1.06957,b2036,alternative + annotated found
seq_b2036_0,shuffled annotated,-1.8807,b2036,annotated + recovered in data
seq_b2036_1,shuffled alternative,-3.60823,b2036,alternative + annotated found
seq_b2036_1,shuffled annotated,-0.806410000000001,b2036,annotated + recovered in data
seq_b2036_129,alternative,0,b2036,alternative + annotated found
seq_b2036_2,shuffled alternative,0,b2036,alternative + annotated found
seq_b2036_2,shuffled annotated,-2.70311,b2036,annotated + recovered in data
seq_b2036_3,shuffled alternative,-4.75546,b2036,alternative + annotated found
seq_b2036_3,shuffled annotated,-3.60823,b2036,annotated + recovered in data
seq_b2036_4,shuffled alternative,-3.60823,b2036,alternative + annotated found
seq_b2036_4,shuffled annotated,-6.43178,b2036,annotated + recovered in data
seq_b2036_5,shuffled alternative,0,b2036,alternative + annotated found
seq_b2036_5,shuffled annotated,-1.8807,b2036,annotated + recovered in data
seq_b2036_6,shuffled alternative,-1.06957,b2036,alternative + annotated found
seq_b2036_6,shuffled annotated,-4.638425,b2036,annotated + recovered in data
seq_b2036_7,shuffled alternative,-3.60793,b2036,alternative + annotated found
seq_b2036_7,shuffled annotated,-0.806410000000001,b2036,annotated + recovered in data
seq_b2036_8,shuffled alternative,-0.359835,b2036,alternative + annotated found
seq_b2036_8,shuffled annotated,-3.656465,b2036,annotated + recovered in data
seq_b2036_9,shuffled alternative,-4.638425,b2036,alternative + annotated found
seq_b2036_9,shuffled annotated,-2.70311,b2036,annotated + recovered in data
seq_b2037,annotated,0,b2037,annotated + recovered in data
seq_b2037_0,shuffled alternative,-5.41711,b2037,Unknown
seq_b2037_0,shuffled annotated,0,b2037,annotated + recovered in data
seq_b2037_1,shuffled alternative,-4.707225,b2037,Unknown
seq_b2037_1,shuffled annotated,0,b2037,annotated + recovered in data
seq_b2037_2,shuffled alternative,0,b2037,Unknown
seq_b2037_2,shuffled annotated,0,b2037,annotated + recovered in data
seq_b2037_3,shuffled alternative,0,b2037,Unknown
seq_b2037_3,shuffled annotated,0,b2037,annotated + recovered in data
seq_b2037_4,shuffled alternative,-1.9320600000000001,b2037,Unknown
seq_b2037_4,shuffled annotated,0,b2037,annotated + recovered in data
seq_b2037_5,shuffled alternative,0,b2037,Unknown
seq_b2037_5,shuffled annotated,0,b2037,annotated + recovered in data
seq_b2037_6,shuffled alternative,-3.60793,b2037,Unknown
seq_b2037_6,shuffled annotated,0,b2037,annotated + recovered in data
seq_b2037_62,alternative,0,b2037,Unknown
seq_b2037_7,shuffled alternative,-0.918485,b2037,Unknown
seq_b2037_7,shuffled annotated,0,b2037,annotated + recovered in data
seq_b2037_8,shuffled alternative,-0.359835,b2037,Unknown
seq_b2037_8,shuffled annotated,-0.359835,b2037,annotated + recovered in data
seq_b2037_9,shuffled alternative,-4.707225,b2037,Unknown
seq_b2037_9,shuffled annotated,0,b2037,annotated + recovered in data
seq_b2038,annotated,-2.68108,b2038,annotated + recovered in data
seq_b2038_0,shuffled alternative,0,b2038,Unknown
seq_b2038_0,shuffled annotated,-2.68108,b2038,annotated + recovered in data
seq_b2038_1,shuffled alternative,-1.06957,b2038,Unknown
seq_b2038_1,shuffled annotated,0,b2038,annotated + recovered in data
seq_b2038_11,alternative,-2.68108,b2038,Unknown
seq_b2038_2,shuffled alternative,-1.99672,b2038,Unknown
seq_b2038_2,shuffled annotated,0,b2038,annotated + recovered in data
seq_b2038_3,shuffled alternative,0,b2038,Unknown
seq_b2038_3,shuffled annotated,-3.60793,b2038,annotated + recovered in data
seq_b2038_4,shuffled alternative,0,b2038,Unknown
seq_b2038_4,shuffled annotated,-2.68108,b2038,annotated + recovered in data
seq_b2038_5,shuffled alternative,-1.06957,b2038,Unknown
seq_b2038_5,shuffled annotated,-2.70311,b2038,annotated + recovered in data
seq_b2038_6,shuffled alternative,-1.06957,b2038,Unknown
seq_b2038_6,shuffled annotated,-2.70311,b2038,annotated + recovered in data
seq_b2038_7,shuffled alternative,-3.095715,b2038,Unknown
seq_b2038_7,shuffled annotated,-2.68108,b2038,annotated + recovered in data
seq_b2038_8,shuffled alternative,0,b2038,Unknown
seq_b2038_8,shuffled annotated,0,b2038,annotated + recovered in data
seq_b2038_9,shuffled alternative,-1.06957,b2038,Unknown
seq_b2038_9,shuffled annotated,-2.68108,b2038,annotated + recovered in data
seq_b2039,annotated,-4.707225,b2039,annotated + recovered in data
seq_b2039_0,shuffled annotated,-5.24147,b2039,annotated + recovered in data
seq_b2039_1,shuffled annotated,-5.24147,b2039,annotated + recovered in data
seq_b2039_2,shuffled annotated,0,b2039,annotated + recovered in data
seq_b2039_3,shuffled annotated,-3.60823,b2039,annotated + recovered in data
seq_b2039_4,shuffled annotated,0,b2039,annotated + recovered in data
seq_b2039_5,shuffled annotated,-7.530775,b2039,annotated + recovered in data
seq_b2039_6,shuffled annotated,-5.24147,b2039,annotated + recovered in data
seq_b2039_7,shuffled annotated,-4.707225,b2039,annotated + recovered in data
seq_b2039_8,shuffled annotated,0,b2039,annotated + recovered in data
seq_b2039_9,shuffled annotated,-0.359835,b2039,annotated + recovered in data
seq_b2040,annotated,-4.68222,b2040,annotated + recovered in data
seq_b2040_0,shuffled annotated,-3.60793,b2040,annotated + recovered in data
seq_b2040_1,shuffled annotated,-5.180155,b2040,annotated + recovered in data
seq_b2040_2,shuffled annotated,-1.61228,b2040,annotated + recovered in data
seq_b2040_3,shuffled annotated,-0.806410000000001,b2040,annotated + recovered in data
seq_b2040_4,shuffled annotated,-3.19372,b2040,annotated + recovered in data
seq_b2040_5,shuffled annotated,-0.784380000000001,b2040,annotated + recovered in data
seq_b2040_6,shuffled annotated,-1.9320600000000001,b2040,annotated + recovered in data
seq_b2040_7,shuffled annotated,0,b2040,annotated + recovered in data
seq_b2040_8,shuffled annotated,-7.076855,b2040,annotated + recovered in data
seq_b2040_9,shuffled annotated,-3.22379,b2040,annotated + recovered in data
seq_b2041,annotated,-3.095715,b2041,annotated + recovered in data
seq_b2041_0,shuffled alternative,-1.883825,b2041,alternative + annotated found
seq_b2041_0,shuffled annotated,-2.70311,b2041,annotated + recovered in data
seq_b2041_1,shuffled alternative,-8.360545,b2041,alternative + annotated found
seq_b2041_1,shuffled annotated,-2.68108,b2041,annotated + recovered in data
seq_b2041_104,alternative,-2.68108,b2041,alternative + annotated found
seq_b2041_2,shuffled alternative,0,b2041,alternative + annotated found
seq_b2041_2,shuffled annotated,-0.375775000000001,b2041,annotated + recovered in data
seq_b2041_3,shuffled alternative,-0.655360000000002,b2041,alternative + annotated found
seq_b2041_3,shuffled annotated,0,b2041,annotated + recovered in data
seq_b2041_4,shuffled alternative,-2.70311,b2041,alternative + annotated found
seq_b2041_4,shuffled annotated,0,b2041,annotated + recovered in data
seq_b2041_5,shuffled alternative,-0.784380000000001,b2041,alternative + annotated found
seq_b2041_5,shuffled annotated,-6.43178,b2041,annotated + recovered in data
seq_b2041_6,shuffled alternative,-3.21575,b2041,alternative + annotated found
seq_b2041_6,shuffled annotated,-0.375775000000001,b2041,annotated + recovered in data
seq_b2041_7,shuffled alternative,-11.441615,b2041,alternative + annotated found
seq_b2041_7,shuffled annotated,-0.806410000000001,b2041,annotated + recovered in data
seq_b2041_8,shuffled alternative,-0.784380000000001,b2041,alternative + annotated found
seq_b2041_8,shuffled annotated,-2.70311,b2041,annotated + recovered in data
seq_b2041_9,shuffled alternative,-3.52041,b2041,alternative + annotated found
seq_b2041_9,shuffled annotated,-1.06957,b2041,annotated + recovered in data
seq_b2042,annotated,-7.076855,b2042,annotated + recovered in data
seq_b2042_0,shuffled annotated,-5.24147,b2042,annotated + recovered in data
seq_b2042_1,shuffled annotated,-2.70311,b2042,annotated + recovered in data
seq_b2042_2,shuffled annotated,-0.806410000000001,b2042,annotated + recovered in data
seq_b2042_3,shuffled annotated,-4.638425,b2042,annotated + recovered in data
