locus_tag	gene	start_position	strand	peak_R1	peak_R2	peak_R3	peak_R4	peak_R5
b2568	lepB	2705309	-1	60.8162	60.7321	70.5691	50.0331	79.4217
b2569	lepA	2707124	-1	-	9.004760000000001	-	5.14125	8.22582
b2570	rseC	2707801	-1	-	-	-	-	-
b2571	rseB	2708754	-1	200.136	245.02900000000002	318.091	283.52099999999996	254.717
b2572	rseA	2709404	-1	172.878	213.713	180.555	228.472	232.025
b2573	rpoE	2710012	-1	35.4963	27.6146	32.3177	27.4618	34.8888
b2574	nadB	2710420	1	162.944	213.713	141.88	164.269	133.74
b2575	trmN	2712764	-1	-	-	-	-	-
b2576	srmB	2712896	1	34.7694	39.721	45.8805	58.4347	52.1914
b2577	yfiE	2715320	-1	21.322	19.9105	16.6357	18.684	21.4155
b2578	eamB	2715423	1	102.61200000000001	67.6357	60.291000000000004	42.7601	66.6575
b2579	grcA	2716449	-1	10.5399	12.9068	12.0794	13.6682	15.4589
b2580	ung	2716754	1	18.7779	13.307	15.4701	12.4142	13.0478
b2581	yfiF	2718528	-1	41.0691	44.4235	53.0858	54.7982	43.6819
b2582	trxC	2718735	1	-	-	-	-	-
b2583	yfiP	2719223	1	-	-	-	-	-
b2584	pka	2719953	1	-	-	-	-	-
b2585	pssA	2722727	1	-	-	-	-	-
b2586	yfiM	2724128	1	-	-	-	-	-
b2587	kgtP	2725746	-1	100.31	88.6468	116.344	84.0155	78.8544
b2592	clpB	2734173	-1	609.252	450.538	534.778	427.476	402.49800000000005
b2593	yfiH	2735034	-1	92.6781	95.3504	108.715	80.8806	109.488
b2594	rluD	2736011	-1	-	5.803059999999999	-	-	5.53115
b2595	bamD	2736146	1	42.644	52.0275	20.0264	27.3364	37.4417
b2597	raiA	2737154	1	47.6111	32.9174	24.1588	26.4586	25.5284
b2598	pheL	2737599	1	105.399	160.085	121.324	141.94899999999998	122.962
b2599	pheA	2737745	1	5.20936	-	-	-	-
b2600	tyrA	2740069	-1	5.8151	7.70407	5.93374	8.40155	7.37487
b2601	aroF	2741150	-1	66.5102	63.2334	46.5163	66.46	54.3188
b2602	yfiL	2741360	1	100.189	95.5505	117.615	88.9059	99.7026
b2603	yfiR	2741875	1	-	-	-	-	-
b2604	yfiN	2742383	1	10.9033	10.2054	11.3377	9.27932	6.3821
b2605	yfiB	2743625	1	75.7174	88.2466	75.4432	98.5615	88.9239
b2606	rplS	2744530	-1	50.034	60.1318	51.7083	41.8823	58.5735
b2607	trmD	2745339	-1	-	-	-	-	-
b2608	rimM	2745918	-1	-	-	-	-	-
b2609	rpsP	2746185	-1	77.1712	77.9412	29.5627	41.0046	52.475
b2610	ffh	2747795	-1	5.8151	6.90365	6.25162	7.77457	6.09845
b2611	ypjD	2747962	1	-	-	-	-	-
b4461	yfjD	2748774	1	-	5.40285	5.192019999999999	8.15076	5.38933
b2614	grpE	2750708	-1	129.02200000000002	121.86399999999999	93.6683	73.10600000000001	107.361
b2615	nadK	2750831	1	10.9033	18.7099	21.086	43.7633	30.0668
b2616	recN	2751795	1	50.3975	49.4261	30.4104	29.4681	40.1363
b2617	bamE	2753605	1	6.541980000000001	9.60507	9.4304	8.77774	10.6368
b2618	ratB	2754298	-1	-	-	-	-	-
b2619	ratA	2754764	-1	-	-	-	-	-
b2620	smpB	2754896	1	-	16.3086	5.93374	15.5491	15.7425
b2622	intA	2756159	1	-	6.90365	5.827780000000001	10.4079	9.78589
b2623	yfjH	2758600	-1	-	-	-	-	-
b2624	alpA	2758644	1	137.624	169.89	148.873	146.839	111.758
b2625	yfjI	2758985	1	-	-	-	-	-
b2626	yfjJ	2760547	1	-	-	-	-	-
b2627	yfjK	2763540	-1	44.8247	44.1233	43.9732	48.2776	62.9701
b2628	yfjL	2765153	-1	19.8682	18.8099	23.0992	18.1825	20.7064
b2629	yfjM	2765776	-1	-	-	-	-	-
b2630	rnlA	2765918	1	-	-	-	-	-
b2631	rnlB	2766984	1	-	-	-	-	-
b2632	yfjP	2767710	1	228.12099999999998	150.68	208.74	177.937	190.47
b2633	yfjQ	2768665	1	-	-	-	-	-
b2634	yfjR	2769703	1	-	-	-	-	-
b2635	ypjK	2770445	1	15.3858	17.7094	18.9668	12.2888	11.7714
b2636	yfjS	2770681	1	-	-	-	-	-
b2637	yfjT	2771148	1	70.6292	102.25399999999999	52.2381	80.7552	86.9384
b2638	yfjU	2772154	-1	-	-	-	-	-
b2641	yfjV	2773182	-1	-	-	-	-	-
b2641	yfjV	2773066	-1	-	-	-	-	-
b2642	yfjW	2773318	1	9.449530000000001	14.3076	5.93374	10.2825	14.6079
b4644	ypjI	2775545	1	312.925	164.58700000000002	188.926	119.62799999999999	157.141
b4644	ypjI	2775724	1	-	-	-	-	-
b2643	yfjX	2775919	1	49.0649	40.4213	38.6753	33.23	26.2375
b2644	yfjY	2776386	1	75.1116	79.9422	70.9929	97.5583	61.2682
b4548	ypjJ	2776877	1	-	-	-	-	-
b2645	yfjZ	2777115	1	41.3114	41.4219	77.1386	44.8919	38.2926
b2646	ypjF	2777453	1	171.90900000000002	185.69799999999998	172.608	160.507	149.483
b2647	ypjA	2782726	-1	29.4389	40.9216	38.7812	46.6474	30.7759
b2648	pinH	2783304	-1	78.6249	56.83	56.3705	41.3808	26.663
b2650	ypjC	2785011	-1	46.2785	80.7426	37.5097	66.3346	90.7676
b4462	ygaQ	2786397	1	-	-	-	-	-
b2659	csiD	2788985	1	20.2317	21.5114	28.715	17.9317	16.4516
b2660	lhgO	2789982	1	22.4123	23.7125	37.4037	30.2205	22.2664
b2661	gabD	2791273	1	203.407	181.196	138.701	137.183	176.28799999999998
b2662	gabT	2792735	1	349.996	263.439	414.514	234.993	262.233
b2663	gabP	2794253	1	27.016	20.0106	25.3243	23.4491	26.0957
b2664	csiR	2795674	1	20.8374	16.2086	19.8144	17.8063	16.0262
b2665	ygaU	2796786	-1	36.8289	35.7189	29.1389	29.3427	38.0089
b2666	yqaE	2797028	-1	146.71	104.855	187.231	113.10700000000001	98.2843
b2667	ygaV	2797211	1	39.1307	43.4229	29.9866	30.8475	29.7831
b2668	ygaP	2797520	1	11.1456	15.3081	10.595999999999998	19.4364	19.2881
b2669	stpA	2798495	-1	-	-	-	-	-
b2670	alaE	2799164	1	143.439	106.156	72.2644	70.4727	96.5824
b2671	ygaC	2799994	-1	18.2933	19.8105	9.11252	15.1729	16.7353
b2672	ygaM	2800146	1	15.6281	40.0211	28.6091	53.9204	44.8165
b2673	nrdH	2800723	1	24.4719	35.2186	32.2117	32.2268	29.2158
b2674	nrdI	2800965	1	-	-	-	-	-
b2675	nrdE	2801348	1	21.5643	17.5092	20.7681	20.3142	15.317
b2676	nrdF	2803502	1	-	-	-	-	-
b2677	proV	2804815	1	-	5.00264	-	-	-
b2678	proW	2806010	1	-	-	5.192019999999999	-	5.53115
b2679	proX	2807132	1	22.0489	21.3113	7.099289999999999	10.0317	13.1897
b2681	ygaY	2808316	1	16.5973	23.3123	12.7152	17.1793	16.7353
b2681	ygaY	2808570	1	-	-	-	-	-
b2682	ygaZ	2809617	1	-	-	-	-	-
b2683	ygaH	2810344	1	-	-	-	-	-
b2684	mprA	2810770	1	51.4878	67.9359	50.7546	50.5347	49.4967
b2685	emrA	2811427	1	465.935	370.996	333.561	335.31	385.904
b2686	emrB	2812616	1	8.72264	13.307	11.9734	11.9126	11.6296
b2687	luxS	2814733	-1	57.7875	54.0285	81.6948	65.7076	51.9077
b2688	gshA	2816439	-1	14.1743	18.91	10.49	20.8158	23.5429
b2689	yqaA	2816940	-1	-	-	-	-	-
b2690	yqaB	2817503	-1	-	6.20328	-	5.01585	-
b2696	csrA	2819146	-1	86.015	142.375	77.3505	132.92	137.286
b2697	alaS	2822011	-1	10.1764	16.8089	13.139000000000001	16.4269	16.0262
b2698	recX	2822639	-1	-	-	-	6.646	-
b2699	recA	2823769	-1	46.6419	50.9269	39.8408	47.5252	54.4606
b2700	pncC	2824346	-1	140.895	257.036	174.93900000000002	303.20799999999997	322.367
b2701	mltB	2825576	-1	-	-	-	-	-
b2702	srlA	2825832	1	1020.67	1004.33	1375.04	961.1619999999999	1018.58
b2703	srlE	2826392	1	171.18200000000002	147.97799999999998	232.793	169.787	151.185
b2704	srlB	2827362	1	-	-	-	5.01585	-
b2705	srlD	2827737	1	256.712	224.31799999999998	251.23	202.515	209.333
b2706	srlM	2828621	1	19.1414	18.7099	13.139000000000001	19.0602	18.2954
b2707	srlR	2829047	1	-	-	-	-	-
b2708	srlQ	2829813	1	158.582	142.075	144.529	145.46	166.36
b2709	norR	2832289	-1	502.52099999999996	437.431	393.534	387.725	381.082
b2710	norV	2832476	1	54.5165	56.3297	72.3704	43.2617	56.4461
b2711	norW	2833912	1	13.2051	17.3091	21.5098	19.8126	17.3026
b2712	hypF	2837425	-1	44.8247	35.5188	21.5098	29.9697	22.6919
b2713	hydN	2838105	-1	217.097	127.167	161.165	160.75799999999998	150.901
b2714	ascG	2839264	-1	203.044	145.577	143.257	109.22	125.37299999999999
b2715	ascF	2839524	1	-	-	-	5.76823	-
b2716	ascB	2840990	1	166.09400000000002	242.128	136.264	214.553	266.063
b2717	hycI	2843043	-1	-	-	-	-	-
b2718	hycH	2843446	-1	98.6143	87.2461	154.91299999999998	114.738	94.7387
b2719	hycG	2844210	-1	-	-	-	-	-
b2720	hycF	2844752	-1	32.1042	25.2133	18.437	23.9507	19.8554
b2721	hycE	2846471	-1	5.3305	7.804119999999999	5.5099	7.147589999999999	9.07676
b2722	hycD	2847412	-1	107.095	78.5415	88.2643	56.6791	67.9339
b2723	hycC	2849241	-1	23.5027	20.6109	20.6621	22.3205	18.579
b2724	hycB	2849849	-1	13.932	17.109	16.8476	21.3174	22.1246
b2725	hycA	2850435	-1	73.1733	140.674	110.516	130.287	134.308
b2726	hypA	2850647	1	152.64600000000002	252.033	207.575	274.743	299.817
b2727	hypB	2851001	1	268.342	215.614	250.7	245.275	253.72400000000002
b2728	hypC	2851864	1	-	-	-	-	-
b2729	hypD	2852136	1	-	5.3028	-	-	5.67298
b2730	hypE	2853254	1	123.20700000000001	164.08700000000002	225.69400000000002	210.29	174.019
b2731	fhlA	2854338	1	5.20936	8.9047	10.49	16.1761	6.3821
b2732	ygbA	2856806	-1	70.7503	46.1244	52.2381	65.5822	70.0613
b2733	mutS	2857093	1	12.5994	15.208	7.41717	10.7841	11.345999999999998
b2734	pphB	2859760	1	47.4899	57.7305	54.7811	56.9299	54.7442
b2735	ygbI	2861234	-1	459.99800000000005	413.51800000000003	362.806	369.167	389.592
b2736	ygbJ	2861430	1	1774.09	1095.78	1461.39	949.25	1115.59
b2737	ygbK	2862335	1	8.84379	8.00423	9.748280000000001	8.652339999999999	11.345999999999998
b2738	ygbL	2863593	1	11.8725	11.7062	6.569489999999999	6.39521	9.218589999999999
b2739	ygbM	2864236	1	45.6727	36.9195	52.45	29.2173	37.7253
b2740	ygbN	2865101	1	-	-	-	-	-
b2741	rpoS	2867551	-1	30.287	38.3202	52.8738	39.3744	31.0596
b2742	nlpD	2868753	-1	66.2679	84.5446	60.9268	101.32	93.1787
b2743	pcm	2869519	-1	37.7981	35.2186	39.0991	43.8887	40.5618
b2744	umpG	2870274	-1	-	-	-	-	-
b2745	truD	2871304	-1	54.7588	38.7204	23.629	29.9697	39.2854
b2746	ispF	2871780	-1	127.32600000000001	86.2455	130.966	72.7298	90.9095
b2747	ispD	2872490	-1	47.2476	41.9221	43.2315	42.7601	53.0423
b2748	ftsB	2872820	-1	8.48035	9.50502	11.6556	14.4206	11.4878
b2749	ygbE	2873337	-1	26.7737	21.6114	9.00657	9.655510000000001	18.1535
b2750	cysC	2873992	-1	-	-	-	-	-
b2751	cysN	2875419	-1	47.6111	81.2429	69.9333	83.5139	56.7298
b2752	cysD	2876329	-1	419.535	588.511	496.845	618.956	622.751
b2753	iap	2876581	1	12.3571	14.0074	13.139000000000001	17.9317	14.3243
b2754	ygbF	2878853	-1	11.509	14.8078	18.437	20.0634	16.4516
b2755	ygbT	2879772	-1	25.6833	35.3187	49.4831	43.2617	41.2709
b2756	casE	2880387	-1	5.20936	15.208	5.5099	17.3047	12.905999999999999
b2757	casD	2881048	-1	-	-	-	-	-
b2758	casC	2882142	-1	68.5697	71.4377	74.3836	61.8204	62.2609
b2759	casB	2882637	-1	11.8725	17.7094	12.5032	20.4396	15.8843
b2760	casA	2884138	-1	289.422	463.445	251.86599999999999	432.61699999999996	499.789
b2761	ygcB	2887219	-1	26.5314	34.6183	11.5496	19.4364	30.7759
b2762	cysH	2888312	-1	19.9894	24.613000000000003	13.5628	14.4206	15.4589
b2763	cysI	2890099	-1	17.9299	24.613000000000003	16.5297	15.9253	16.7353
b2764	cysJ	2891898	-1	13.3263	14.1075	10.49	13.292	11.345999999999998
b2765	queD	2892214	1	11.3879	17.4092	16.2118	19.938	17.5862
b2766	ygcN	2892657	1	-	-	-	6.646	7.09122
b2767	ygcO	2893919	1	-	-	-	-	-
b2768	ygcP	2894196	1	-	5.3028	5.93374	5.517440000000001	-
b2769	ygcQ	2895779	-1	54.2742	68.236	65.2711	78.6235	70.6286
b2770	ygcR	2896555	-1	211.16099999999997	173.19099999999997	220.926	169.41	169.055
b2771	ygcS	2897870	-1	117.39200000000001	148.679	203.86599999999999	251.67	216.282
b4463	ygcU	2899418	-1	59.4836	80.2424	44.608999999999995	47.6506	63.1119
b2774	ygcW	2900273	-1	39.6153	41.8221	42.5958	35.6125	32.6196
b2775	yqcE	2900592	1	9.81297	13.9073	9.64232	7.52378	13.6151
b2776	ygcE	2901896	1	297.902	371.296	269.349	299.572	411.149
b2777	queE	2905418	-1	27.1371	38.1201	31.1521	35.4871	33.6124
b4682	yqcG	2905557	1	224.36599999999999	105.656	129.906	84.8933	100.695
b2778	ygcG	2905711	1	9.81297	19.1101	8.68869	21.8189	14.8916
b2779	eno	2907941	-1	29.0755	55.7294	25.4303	50.7855	33.7542
b2780	pyrG	2909666	-1	-	-	-	-	-
b2781	mazG	2910685	-1	111.214	202.607	98.6484	218.06400000000002	193.449
b2782	mazF	2911091	-1	74.5059	99.8527	87.3107	107.59	124.096
b2783	mazE	2911339	-1	82.5017	106.256	98.7543	104.079	125.94
b2784	relA	2913651	-1	14.1743	10.6056	13.6688	14.9222	12.4806
b2785	rlmD	2915000	-1	13.2051	14.2075	9.854239999999999	13.292	6.80757
b2786	barA	2915057	1	-	-	-	-	-
b2787	gudD	2919385	-1	5.08821	7.0037	-	5.76823	5.8148
b2788	gudX	2920746	-1	-	-	-	-	-
b2789	gudP	2922100	-1	202.075	161.485	207.257	140.695	155.014
b2790	yqcA	2922984	-1	103.581	86.8459	72.4764	66.5854	95.4478
b2791	truC	2923784	-1	31.4984	38.3202	41.3242	35.2363	34.8888
b2792	yqcC	2924113	-1	-	-	-	-	-
b2793	syd	2925280	-1	581.994	671.054	739.3860000000001	704.225	731.53
b2794	queF	2925348	1	21.5643	39.1207	28.2912	38.8728	31.485
b2795	ygdH	2926308	1	14.78	20.0106	22.4634	20.3142	16.5935
b2796	sdaC	2928229	1	39.7365	39.4208	33.2713	30.3459	33.6124
b2797	sdaB	2929576	1	-	-	-	-	-
b2798	ygdG	2931055	1	10.4187	7.30386	7.20525	8.652339999999999	6.24028
b2799	fucO	2933013	-1	850.4580000000001	650.243	829.028	719.9	734.7919999999999
b2800	fucA	2933688	-1	333.278	362.091	339.81199999999995	365.53	348.463
b2801	fucP	2934235	1	16.8395	30.1159	19.7085	25.7062	28.3649
b2802	fucI	2935584	1	301.173	332.376	253.87900000000002	225.588	268.19
b2803	fucK	2937468	1	212.13	207.61	182.886	154.237	189.05200000000002
b2804	fucU	2938888	1	275.248	357.089	370.85900000000004	240.13400000000001	293.577
b2805	fucR	2939368	1	-	-	-	-	-
b2806	rlmM	2941243	-1	99.3412	122.365	164.237	133.171	141.966
b2807	ygdD	2941631	-1	11.2667	20.4108	14.0926	20.565	21.5573
b2808	gcvA	2942567	-1	33.1945	64.7342	58.9135	64.3283	52.475
b2809	ygdI	2943145	-1	655.5310000000001	601.117	837.3989999999999	696.702	666.008
b2810	csdA	2943337	1	7.51116	17.4092	23.7349	15.7999	14.1824
b2811	csdE	2944542	1	-	-	-	-	-
b2812	tcdA	2945842	-1	5.45165	5.6029599999999995	5.72182	6.019019999999999	6.5239199999999995
b2813	mltA	2947178	-1	75.9597	46.3245	65.483	35.4871	40.5618
b2817	amiC	2949010	-1	5.45165	5.9031199999999995	5.827780000000001	11.2857	10.6368
b2818	argA	2949242	1	488.95300000000003	469.148	596.023	609.05	535.813
b2819	recD	2952461	-1	65.1775	57.7305	85.8273	74.1092	47.7948
b2820	recB	2956003	-1	87.2264	85.145	78.4101	89.0313	103.53200000000001
b2821	ptrA	2958884	-1	12.2359	16.4087	17.9072	16.3015	13.0478
b2822	recC	2962428	-1	17.203	19.7104	17.6953	28.0888	28.7904
b2823	ppdC	2962764	-1	42.5229	61.6325	78.8339	64.7045	49.9222
b2824	ygdB	2963156	-1	-	-	-	-	-
b2825	ppdB	2963716	-1	-	-	-	-	-
b2826	ppdA	2964177	-1	-	-	-	-	-
b2827	thyA	2965155	-1	10.1764	23.6125	16.3178	27.3364	22.2664
b2828	lgt	2966037	-1	44.4612	55.2292	38.9931	69.5949	58.998999999999995
b2829	ptsP	2968434	-1	6.05739	5.10269	-	-	-
b2830	rppH	2968977	-1	30.0447	31.5166	43.5494	40.7538	34.4633
b2831	mutH	2969662	1	8.23805	12.0063	10.0662	7.899960000000001	9.644060000000001
b2832	ygdQ	2970420	1	45.3093	46.3245	64.8473	55.4251	57.4389
b2833	ygdR	2971271	1	269.312	354.18699999999995	342.885	363.148	307.334
b2834	tas	2971597	1	21.4432	41.2218	22.9932	38.622	42.4055
b2835	lplT	2973862	-1	16.1127	19.2101	15.4701	17.0539	14.6079
b2836	aas	2976014	-1	52.6993	39.5209	61.2446	21.6936	27.3721
b2837	galR	2976599	1	6.05739	-	5.72182	-	-
b2838	lysA	2978899	-1	-	-	-	-	-
b2839	lysR	2979021	1	-	-	-	-	-
b2840	ygeA	2980635	-1	175.301	113.76	107.01899999999999	83.6393	116.863
b2841	araE	2982182	-1	89.1648	97.0513	98.2245	75.7393	82.2582
b2842	kduD	2983258	-1	68.9331	124.366	81.377	112.73100000000001	120.26700000000001
b2843	kduI	2984124	-1	35.4963	22.4118	31.6819	23.8253	28.9322
b2844	yqeF	2985592	-1	29.6812	20.4108	33.5892	31.7253	25.1029
b2845	yqeG	2985847	1	189.112	285.551	150.463	315.121	249.044
b2846	yqeH	2987536	1	193.352	219.516	224.63400000000001	206.778	176.997
b2847	yqeI	2988502	1	19.5048	17.6093	14.3045	12.7904	11.7714
b2848	yqeJ	2989304	1	-	-	-	-	-
b4683	yqeL	2989899	-1	1405.8	1862.98	1517.34	1701.5	1781.74
b2849	yqeK	2990360	-1	27.3794	40.3213	18.6489	28.9665	34.4633
b2850	ygeF	2990554	1	147.679	119.56299999999999	81.5889	65.4568	93.8878
b2850	ygeF	2990948	1	-	-	-	-	-
b2851	ygeG	2991268	1	147.07299999999998	137.172	138.91299999999998	91.7901	105.09200000000001
b2852	ygeH	2992094	1	275.127	217.815	124.185	108.21700000000001	161.113
b2853	ygeI	2993638	1	186.81	117.462	123.973	78.4981	100.27
b2854	pbl	2993939	1	-	9.50502	7.20525	7.77457	6.80757
b2854	pbl	2994382	1	-	-	-	-	-
b2856	ygeK	2995092	-1	6.541980000000001	11.9063	8.26485	14.7968	21.9828
b2858	ygeN	2996020	-1	-	-	-	-	-
b2858	ygeN	2995760	-1	-	-	-	-	-
b2859	ygeO	2996360	-1	-	-	-	5.39204	-
b2860	insD1	2997277	-1	-	-	-	-	-
b2861	insC1	2997600	-1	-	-	-	-	-
b2863	ygeQ	2998828	-1	27.3794	57.0301	27.8674	54.7982	69.7776
b2865	ygeR	2999891	-1	-	-	-	-	-
b2866	xdhA	3000345	1	-	-	-	-	-
b2867	xdhB	3002614	1	15.7492	17.7094	12.2913	13.7936	11.9133
b2868	xdhC	3003489	1	-	-	-	-	-
b2869	ygeV	3005786	-1	29.0755	35.8189	23.9469	29.9697	25.1029
b2870	ygeW	3006262	1	6.17854	7.2038	7.73505	6.646	7.94217
b2871	ygeX	3007510	1	-	-	-	-	-
b2872	ygeY	3008764	1	297.781	161.785	177.058	123.265	143.668
b2873	hyuA	3010028	1	19.3837	15.7083	13.4569	17.3047	16.8771
b2874	yqeA	3011461	1	697.569	511.67	377.746	305.967	531.558
b2875	yqeB	3014239	-1	87.1053	167.188	120.68799999999999	183.079	208.34
b2876	yqeC	3015057	-1	64.0872	85.4451	83.4962	64.9553	58.0062
b2877	mocA	3015160	1	55.3646	32.5172	29.2448	29.5935	29.925
b2878	ygfK	3016060	1	153.252	147.97799999999998	173.986	150.35	150.901
b2879	ssnA	3019161	1	-	-	-	-	-
b2880	ygfM	3020540	1	10.1764	12.3065	7.52313	11.2857	15.4589
b2881	xdhD	3021316	1	-	-	-	-	-
b2882	xanQ	3024351	1	3885.57	2565.35	3434.57	2281.71	2552.41
b2883	guaD	3025766	1	45.4304	44.1233	66.2247	56.0521	47.0857
b4464	ghxQ	3027121	1	54.3954	64.6341	48.6355	61.8204	70.9122
b2886	ygfS	3029012	-1	46.7631	68.5362	40.4766	55.4251	55.1697
b2887	ygfT	3030931	-1	983.72	481.85400000000004	388.342	301.453	403.207
b2888	uacT	3031367	1	6.663130000000001	7.10375	10.0662	8.90313	7.5167
b4684	yqfG	3032817	1	26.2891	25.5135	27.0197	36.8665	33.3287
b2889	idi	3033065	1	94.0107	178.49400000000003	96.95299999999999	162.137	160.262
b2890	lysS	3035174	-1	23.2604	32.5172	23.523000000000003	37.4935	29.074
b2891	prfB	3036282	-1	-	-	-	-	-
b2891	prfB	3036206	-1	-	-	-	-	-
b2892	recJ	3038106	-1	7.26887	12.5066	7.41717	9.78091	8.50947
b2893	dsbC	3038822	-1	74.1425	94.4499	88.6882	101.069	137.428
b2894	xerD	3039743	-1	248.47400000000002	262.839	361.852	398.509	328.465
b2895	fldB	3039855	1	34.1637	45.6241	32.4236	35.7379	39.569
b2896	cptA	3040823	-1	-	-	-	-	-
b2897	sdhE	3041070	-1	61.7854	67.7358	71.7346	70.7235	60.9845
b2898	ygfZ	3041313	1	7.39002	9.80518	8.47677	9.53012	8.36764
b2899	yqfA	3043148	-1	40.0999	34.3181	36.662	33.23	42.1219
b2900	yqfB	3043623	-1	328.916	248.63099999999997	233.32299999999998	172.921	189.33599999999998
b2901	bglA	3043662	1	-	-	-	-	-
b2902	ygfF	3045901	-1	89.6494	110.258	76.2909	92.6678	108.49600000000001
b2903	gcvP	3049041	-1	13.3263	15.8083	16.7416	13.6682	11.345999999999998
b2904	gcvH	3049549	-1	171.78799999999998	154.882	132.661	169.285	172.317
b2905	gcvT	3050667	-1	69.0543	64.1339	43.3375	55.6759	52.9005
b2906	ubiI	3052317	-1	132.899	157.983	123.01899999999999	140.82	172.6
b2907	ubiH	3053518	-1	-	-	-	-	-
b2908	pepP	3054840	-1	272.825	153.881	226.22400000000002	123.39	147.639
b2909	ygfB	3055444	-1	16.1127	15.4081	9.9602	11.9126	14.0406
b2910	zapA	3055612	1	-	-	-	-	-
b2912	fau	3056241	1	-	-	-	-	-
b4665	ibsC	3056949	-1	-	-	-	-	-
b2913	serA	3058410	-1	233.93599999999998	234.72400000000002	261.19	240.886	252.16400000000002
b2914	rpiA	3059325	-1	26.2891	18.1096	12.0794	19.311	18.2954
b2915	yqfE	3059701	-1	-	-	-	-	-
b2916	argP	3059753	1	7.995760000000001	7.10375	7.41717	9.40472	6.3821
b2917	scpA	3060850	1	620.761	409.51599999999996	620.181	339.69800000000004	357.539
b2918	argK	3062987	1	-	-	-	-	-
b2919	scpB	3063993	1	163.30700000000002	233.924	124.291	183.455	245.64
b2920	scpC	3064802	1	524.933	478.55300000000005	821.081	556.634	519.7869999999999
b2921	ygfI	3067173	-1	-	-	-	-	-
b2922	yggE	3068080	-1	302.022	444.135	417.69300000000004	414.685	505.037
b2923	argO	3068808	-1	147.921	166.388	86.1451	120.38	153.312
b2924	mscS	3069807	-1	486.408	573.1030000000001	537.427	527.793	483.338
b2925	fbaA	3071244	-1	29.5601	42.6225	28.6091	32.9792	37.8671
b2926	pgk	3072622	-1	47.2476	72.038	78.9399	83.5139	85.8038
b2927	epd	3073691	-1	-	-	-	-	-
b2928	yggC	3074689	-1	77.1712	89.3472	72.9002	58.0585	72.0468
b2929	yggD	3075195	-1	-	-	-	-	-
b2930	yggF	3076182	-1	19.8682	23.8126	32.5296	22.9475	18.0117
b4465	yggP	3077456	-1	68.4485	49.5262	20.1323	30.5967	27.2303
b2933	cmtA	3078859	-1	49.5495	81.5431	66.5426	89.7837	74.316
b2934	cmtB	3079330	-1	58.998999999999995	14.4076	22.5694	19.5618	12.1969
b2935	tktA	3081635	-1	43.4921	37.3197	41.4302	32.8538	31.2014
b2936	loiP	3081913	1	93.7684	94.0497	70.1452	60.1902	61.6936
b2937	speB	3083797	-1	61.7854	72.9385	63.9996	58.56	62.6864
b2938	speA	3085911	-1	-	-	-	-	-
b2939	yqgB	3086051	-1	82.6228	77.3408	75.1254	51.913999999999994	59.4244
b2940	yqgC	3086187	1	-	-	-	-	-
b2942	metK	3086706	1	11.9936	-	-	-	-
b2943	galP	3088284	1	10.7822	17.109	7.62909	16.3015	18.7208
b2944	yggI	3089755	1	-	-	-	-	-
b2945	endA	3090347	1	7.51116	9.60507	-	-	5.38933
b2946	rsmE	3091134	1	-	-	-	-	-
b2947	gshB	3091878	1	72.931	66.1349	67.0724	52.4156	59.4244
b2948	yqgE	3092937	1	25.5622	26.514	22.0396	33.23	27.6558
b2949	yqgF	3093500	1	-	-	-	-	-
b2950	yggR	3095080	-1	7.8746100000000006	15.0079	7.841010000000001	15.2983	22.1246
b2951	yggS	3095098	1	418.32300000000004	366.293	393.534	329.416	344.775
b2952	yggT	3095820	1	125.751	208.61	114.33	221.575	190.896
b2953	yggU	3096383	1	-	-	-	-	-
b2954	rdgB	3096681	1	11.509	16.9089	7.62909	11.9126	8.93494
b2955	yggW	3097267	1	-	5.10269	-	-	-
b2956	yggM	3099565	-1	97.524	85.145	123.23100000000001	104.706	69.6358
b2957	ansB	3100728	-1	310.381	209.21	328.26300000000003	220.321	213.162
b2958	yggN	3101623	-1	81.7748	83.8443	133.403	100.066	110.198
b2959	yggL	3102133	-1	106.61	104.255	90.4895	87.9028	85.9456
b2960	trmI	3102852	-1	5.08821	-	-	-	-
b2961	mutY	3103013	1	-	-	-	-	-
b2962	yggX	3104093	1	47.0054	50.3266	45.2447	44.7665	48.9294
b2963	mltC	3104433	1	27.9851	26.3139	26.3839	20.8158	23.2592
b2964	nupG	3105714	1	374.83099999999996	431.028	412.077	309.353	327.473
b2965	speC	3109155	-1	6.663130000000001	6.103219999999999	5.29798	-	7.37487
b2966	yqgA	3109553	1	22.1701	14.2075	10.49	11.6619	13.757
b2968	yghD	3111126	-1	-	8.80465	-	10.7841	13.1897
b2969	yghE	3112090	-1	-	-	-	-	-
b2970	yghF	3112941	-1	-	-	-	-	-
b2971	yghG	3113477	-1	-	5.10269	-	-	-
b2972	pppA	3114352	-1	-	-	-	-	-
b4466	sslE	3119112	-1	12.7205	17.2091	8.26485	11.5365	18.0117
b2975	glcA	3121279	-1	37.5558	38.1201	36.3441	26.2078	35.1725
b2976	glcB	3123805	-1	173.484	126.76700000000001	104.052	61.5696	83.2509
b2977	glcG	3124231	-1	49.4283	140.07399999999998	54.993	167.52900000000002	160.687
b4467	glcF	3125459	-1	10.0553	11.405999999999999	6.67545	7.2729800000000004	9.927710000000001
b4468	glcE	3126522	-1	16.2338	12.3065	14.3045	10.2825	11.6296
